DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/07/24,09:00,Inbound Sales - Voice,10,00:00:01.746,100.00%,00:00:33,00:05:36,0
2024/07/24,10:00,Inbound Sales - Voice,17,00:00:25.220,75.00%,00:00:46,00:09:25,1
2024/07/24,11:00,Inbound Sales - Voice,20,00:01:06.070,42.11%,00:01:15,00:07:15,1
2024/07/24,12:00,Inbound Sales - Voice,15,00:00:26.211,85.71%,00:01:48,00:09:12,0
2024/07/24,13:00,Inbound Sales - Voice,15,00:00:17.547,86.67%,00:01:13,00:06:28,1
2024/07/24,14:00,Inbound Sales - Voice,19,00:01:17.820,64.71%,00:00:37,00:05:40,2
2024/07/24,15:00,Inbound Sales - Voice,17,00:00:15.625,93.75%,00:01:08,00:08:05,0
2024/07/24,16:00,Inbound Sales - Voice,14,00:00:24.740,69.23%,00:02:17,00:16:13,1
2024/07/24,17:00,Inbound Sales - Voice,12,00:00:20.634,83.33%,00:01:21,00:09:27,0
2024/07/24,18:00,Inbound Sales - Voice,11,00:00:06.913,90.91%,00:01:42,00:08:19,0
2024/07/24,19:00,Inbound Sales - Voice,19,00:00:31.944,66.67%,00:01:28,00:15:47,1
2024/07/24,20:00,Inbound Sales - Voice,14,00:01:16.039,36.36%,00:01:25,00:21:35,0
2024/07/24,21:00,Inbound Sales - Voice,13,00:01:39.491,50.00%,00:01:23,00:13:02,1
2024/07/24,22:00,Inbound Sales - Voice,4,00:00:01.470,100.00%,00:02:25,00:22:41,0
2024/07/24,23:00,Inbound Sales - Voice,5,00:00:04.668,100.00%,00:02:40,00:11:00,0
