DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/10/30,09:00,Inbound Sales - Voice,10,00:00:01.504,100.00%,00:02:01,00:13:55,0
2024/10/30,10:00,Inbound Sales - Voice,11,00:00:01.555,100.00%,00:01:47,00:10:56,0
2024/10/30,11:00,Inbound Sales - Voice,16,00:00:01.476,100.00%,00:01:28,00:08:26,0
2024/10/30,12:00,Inbound Sales - Voice,15,00:00:01.481,100.00%,00:01:02,00:12:05,0
2024/10/30,13:00,Inbound Sales - Voice,20,00:00:01.505,100.00%,00:02:01,00:11:41,0
2024/10/30,14:00,Inbound Sales - Voice,14,00:00:01.498,100.00%,00:01:34,00:11:23,0
2024/10/30,15:00,Inbound Sales - Voice,10,00:00:01.502,100.00%,00:00:50,00:08:41,0
2024/10/30,16:00,Inbound Sales - Voice,19,00:00:01.471,100.00%,00:01:21,00:09:43,0
2024/10/30,17:00,Inbound Sales - Voice,9,00:00:01.529,100.00%,00:00:40,00:10:49,0
2024/10/30,18:00,Inbound Sales - Voice,13,00:00:01.518,100.00%,00:01:10,00:09:33,0
2024/10/30,19:00,Inbound Sales - Voice,12,00:00:01.515,100.00%,00:01:44,00:09:00,0
2024/10/30,20:00,Inbound Sales - Voice,10,00:00:01.485,100.00%,00:01:22,00:11:16,0
2024/10/30,21:00,Inbound Sales - Voice,4,00:00:01.543,100.00%,00:00:35,00:08:19,0
2024/10/30,22:00,Inbound Sales - Voice,2,00:00:01.491,100.00%,00:01:19,00:03:40,0
2024/10/30,23:00,Inbound Sales - Voice,1,00:00:01.510,100.00%,,00:13:31,0
