DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/06/23,09:00,Inbound Sales - Voice,11,00:00:01.491,100.00%,00:00:36,00:10:57,0
2024/06/23,10:00,Inbound Sales - Voice,11,00:00:01.511,100.00%,00:01:09,00:07:49,0
2024/06/23,11:00,Inbound Sales - Voice,10,00:00:01.663,100.00%,00:01:03,00:06:27,0
2024/06/23,12:00,Inbound Sales - Voice,11,00:00:01.640,100.00%,00:00:57,00:09:40,0
2024/06/23,13:00,Inbound Sales - Voice,8,00:00:01.556,100.00%,00:00:51,00:09:09,0
2024/06/23,14:00,Inbound Sales - Voice,11,00:00:01.547,100.00%,00:00:45,00:10:45,0
2024/06/23,15:00,Inbound Sales - Voice,16,00:00:01.618,100.00%,00:00:32,00:08:39,0
2024/06/23,16:00,Inbound Sales - Voice,12,00:00:01.648,100.00%,00:00:45,00:06:46,0
2024/06/23,17:00,Inbound Sales - Voice,15,00:00:01.530,100.00%,00:00:20,00:08:47,0
2024/06/23,18:00,Inbound Sales - Voice,8,00:00:01.524,100.00%,00:00:34,00:14:28,0
2024/06/23,19:00,Inbound Sales - Voice,8,00:00:01.529,100.00%,00:01:11,00:06:03,0
2024/06/23,20:00,Inbound Sales - Voice,11,00:00:01.533,100.00%,00:00:33,00:10:43,0
2024/06/23,21:00,Inbound Sales - Voice,5,00:00:01.584,100.00%,00:00:52,00:11:56,0
2024/06/23,22:00,Inbound Sales - Voice,2,00:00:01.478,100.00%,00:01:00,00:31:15,0
2024/06/23,23:00,Inbound Sales - Voice,1,00:00:01.575,100.00%,00:00:06,00:03:18,0
