DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/01/12,09:00,Inbound Sales - Voice,12,00:01:59.224,63.64%,00:01:07,00:12:45,0
2025/01/12,10:00,Inbound Sales - Voice,4,00:00:01.504,100.00%,00:01:43,00:15:40,0
2025/01/12,11:00,Inbound Sales - Voice,7,00:00:01.520,100.00%,00:01:22,00:22:22,0
2025/01/12,12:00,Inbound Sales - Voice,23,00:01:58.730,35.29%,00:01:36,00:10:28,0
2025/01/12,13:00,Inbound Sales - Voice,10,00:00:01.718,100.00%,00:00:48,00:10:31,0
2025/01/12,14:00,Inbound Sales - Voice,13,00:00:11.911,92.31%,00:01:15,00:10:30,0
2025/01/12,15:00,Inbound Sales - Voice,18,00:00:01.605,100.00%,00:01:32,00:08:33,0
2025/01/12,16:00,Inbound Sales - Voice,13,00:00:01.517,100.00%,00:01:29,00:08:21,0
2025/01/12,17:00,Inbound Sales - Voice,12,00:00:36.704,75.00%,00:01:07,00:10:31,1
2025/01/12,18:00,Inbound Sales - Voice,6,00:00:01.557,100.00%,00:02:36,00:11:37,0
2025/01/12,19:00,Inbound Sales - Voice,17,00:01:35.890,73.33%,00:01:26,00:16:11,1
2025/01/12,20:00,Inbound Sales - Voice,16,00:03:02.880,45.45%,00:01:13,00:11:44,0
2025/01/12,21:00,Inbound Sales - Voice,6,00:01:01.777,50.00%,00:01:52,00:07:14,0
2025/01/12,22:00,Inbound Sales - Voice,7,00:01:26.665,66.67%,00:01:14,00:14:31,0
2025/01/12,23:00,Inbound Sales - Voice,1,00:00:01.537,100.00%,00:00:14,00:38:33,0
