DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/11/12,09:00,Inbound Sales - Voice,13,00:00:01.598,100.00%,00:01:31,00:08:48,0
2024/11/12,10:00,Inbound Sales - Voice,15,00:00:01.499,100.00%,00:02:04,00:11:10,0
2024/11/12,11:00,Inbound Sales - Voice,14,00:00:01.533,100.00%,00:00:59,00:12:05,0
2024/11/12,12:00,Inbound Sales - Voice,18,00:00:01.595,100.00%,00:00:50,00:12:44,0
2024/11/12,13:00,Inbound Sales - Voice,17,00:00:01.564,100.00%,00:01:33,00:15:37,0
2024/11/12,14:00,Inbound Sales - Voice,18,00:00:01.604,100.00%,00:01:45,00:09:07,0
2024/11/12,15:00,Inbound Sales - Voice,19,00:00:01.561,100.00%,00:00:51,00:09:58,0
2024/11/12,16:00,Inbound Sales - Voice,20,00:00:01.522,100.00%,00:01:23,00:14:37,0
2024/11/12,17:00,Inbound Sales - Voice,23,00:00:02.113,100.00%,00:01:30,00:09:20,0
2024/11/12,18:00,Inbound Sales - Voice,8,00:00:01.493,100.00%,00:01:09,00:12:01,0
2024/11/12,19:00,Inbound Sales - Voice,20,00:00:01.546,100.00%,00:01:33,00:13:32,0
2024/11/12,20:00,Inbound Sales - Voice,4,00:00:01.514,100.00%,00:03:26,00:09:33,0
2024/11/12,21:00,Inbound Sales - Voice,7,00:00:01.529,100.00%,00:02:59,00:11:21,0
2024/11/12,22:00,Inbound Sales - Voice,4,00:00:26.728,75.00%,00:00:10,00:16:14,0
2024/11/12,23:00,Inbound Sales - Voice,3,00:00:01.591,100.00%,00:00:35,00:23:46,0
