DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/12/14,09:00,Inbound Sales - Voice,3,00:00:01.451,100.00%,00:01:28,00:27:47,0
2024/12/14,10:00,Inbound Sales - Voice,18,00:00:12.727,94.44%,00:02:32,00:13:12,0
2024/12/14,11:00,Inbound Sales - Voice,11,00:00:01.651,100.00%,00:01:25,00:07:26,0
2024/12/14,12:00,Inbound Sales - Voice,16,00:00:01.589,100.00%,00:00:59,00:12:25,0
2024/12/14,13:00,Inbound Sales - Voice,17,00:00:08.798,100.00%,00:01:06,00:13:29,0
2024/12/14,14:00,Inbound Sales - Voice,21,00:00:40.284,80.00%,00:00:57,00:10:18,2
2024/12/14,15:00,Inbound Sales - Voice,13,00:00:21.317,84.62%,00:01:14,00:13:28,0
2024/12/14,16:00,Inbound Sales - Voice,10,00:00:19.885,100.00%,00:01:33,00:15:24,0
2024/12/14,17:00,Inbound Sales - Voice,15,00:00:03.753,100.00%,00:01:42,00:11:48,0
2024/12/14,18:00,Inbound Sales - Voice,8,00:00:01.474,100.00%,00:02:01,00:11:54,0
2024/12/14,19:00,Inbound Sales - Voice,6,00:00:01.702,100.00%,00:00:57,00:07:40,0
2024/12/14,20:00,Inbound Sales - Voice,4,00:00:02.024,100.00%,00:00:33,00:08:53,0
2024/12/14,21:00,Inbound Sales - Voice,2,00:00:01.521,100.00%,00:00:10,00:02:53,0
2024/12/14,22:00,Inbound Sales - Voice,5,00:03:56.625,0.00%,00:00:33,00:04:17,3
2024/12/14,23:00,Inbound Sales - Voice,5,00:06:00.497,0.00%,00:02:12,00:09:41,3
