DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/08/29,09:00,Inbound Sales - Voice,19,00:00:47.912,83.33%,00:01:26,00:18:57,0
2024/08/29,10:00,Inbound Sales - Voice,17,00:00:01.613,100.00%,00:01:48,00:11:21,0
2024/08/29,11:00,Inbound Sales - Voice,27,00:00:09.531,92.59%,00:01:17,00:09:29,0
2024/08/29,12:00,Inbound Sales - Voice,31,00:00:07.605,90.32%,00:00:42,00:07:03,0
2024/08/29,13:00,Inbound Sales - Voice,33,00:00:42.677,67.74%,00:01:04,00:12:48,0
2024/08/29,14:00,Inbound Sales - Voice,36,00:01:04.283,64.52%,00:01:56,00:10:40,1
2024/08/29,15:00,Inbound Sales - Voice,20,00:00:01.575,100.00%,00:01:56,00:13:06,0
2024/08/29,16:00,Inbound Sales - Voice,25,00:00:01.582,100.00%,00:01:24,00:10:51,0
2024/08/29,17:00,Inbound Sales - Voice,22,00:00:01.531,100.00%,00:01:03,00:09:13,0
2024/08/29,18:00,Inbound Sales - Voice,25,00:01:16.268,42.86%,00:00:44,00:12:11,2
2024/08/29,19:00,Inbound Sales - Voice,17,00:00:01.593,100.00%,00:01:22,00:11:10,0
2024/08/29,20:00,Inbound Sales - Voice,11,00:00:09.022,90.91%,00:01:41,00:13:37,0
2024/08/29,21:00,Inbound Sales - Voice,21,00:02:06.151,37.50%,00:01:41,00:13:17,2
2024/08/29,22:00,Inbound Sales - Voice,10,00:00:33.023,80.00%,00:00:36,00:06:38,1
2024/08/29,23:00,Inbound Sales - Voice,10,00:00:01.664,100.00%,00:00:57,00:13:00,0
