DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/07/29,09:00,Inbound Sales - Voice,15,00:00:05.576,93.33%,00:00:36,00:10:02,0
2024/07/29,10:00,Inbound Sales - Voice,26,00:01:10.935,43.48%,00:01:24,00:09:49,1
2024/07/29,11:00,Inbound Sales - Voice,22,00:00:41.759,36.84%,00:01:39,00:11:09,1
2024/07/29,12:00,Inbound Sales - Voice,20,00:00:54.708,38.89%,00:01:23,00:09:01,0
2024/07/29,13:00,Inbound Sales - Voice,20,00:00:03.758,95.00%,00:00:41,00:07:52,0
2024/07/29,14:00,Inbound Sales - Voice,19,00:00:02.523,100.00%,00:00:53,00:09:09,0
2024/07/29,15:00,Inbound Sales - Voice,14,00:00:01.578,100.00%,00:00:56,00:06:59,0
2024/07/29,16:00,Inbound Sales - Voice,14,00:00:01.493,100.00%,00:01:10,00:10:00,0
2024/07/29,17:00,Inbound Sales - Voice,13,00:00:02.832,100.00%,00:00:43,00:06:45,0
2024/07/29,18:00,Inbound Sales - Voice,12,00:00:01.626,100.00%,00:00:31,00:11:42,0
2024/07/29,19:00,Inbound Sales - Voice,27,00:00:01.612,100.00%,00:00:54,00:07:11,0
2024/07/29,20:00,Inbound Sales - Voice,9,00:00:01.650,100.00%,00:01:13,00:09:12,0
2024/07/29,21:00,Inbound Sales - Voice,13,00:00:01.922,100.00%,00:00:43,00:10:49,0
2024/07/29,22:00,Inbound Sales - Voice,4,00:00:01.504,100.00%,00:00:41,00:14:06,0
2024/07/29,23:00,Inbound Sales - Voice,3,00:00:01.353,100.00%,00:01:24,00:11:00,0
