DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/01/01,09:00,Inbound Sales - Voice,3,00:00:01.521,100.00%,00:03:42,00:18:08,0
2025/01/01,10:00,Inbound Sales - Voice,13,00:00:01.514,100.00%,00:01:25,00:12:17,0
2025/01/01,11:00,Inbound Sales - Voice,10,00:00:01.481,100.00%,00:01:33,00:19:26,0
2025/01/01,12:00,Inbound Sales - Voice,11,00:00:01.548,100.00%,00:01:06,00:13:33,0
2025/01/01,13:00,Inbound Sales - Voice,13,00:00:01.498,100.00%,00:01:41,00:08:24,0
2025/01/01,14:00,Inbound Sales - Voice,17,00:00:01.516,100.00%,00:01:18,00:05:29,0
2025/01/01,15:00,Inbound Sales - Voice,8,00:00:01.489,100.00%,00:01:01,00:05:40,0
2025/01/01,16:00,Inbound Sales - Voice,14,00:00:01.427,100.00%,00:01:39,00:08:23,0
2025/01/01,17:00,Inbound Sales - Voice,19,00:00:31.562,77.78%,00:01:45,00:11:15,1
2025/01/01,18:00,Inbound Sales - Voice,15,00:00:01.497,100.00%,00:00:45,00:06:12,0
2025/01/01,19:00,Inbound Sales - Voice,9,00:00:01.501,100.00%,00:00:34,00:11:42,0
2025/01/01,20:00,Inbound Sales - Voice,10,00:00:01.495,100.00%,00:01:02,00:06:16,0
2025/01/01,21:00,Inbound Sales - Voice,4,00:00:12.527,100.00%,00:01:30,00:07:44,0
2025/01/01,22:00,Inbound Sales - Voice,3,00:01:22.714,66.67%,00:00:55,00:05:23,0
2025/01/01,23:00,Inbound Sales - Voice,7,00:02:32.512,28.57%,00:02:21,00:07:48,0
