DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/07/02,09:00,Inbound Sales - Voice,14,00:00:01.764,100.00%,00:02:01,00:17:03,0
2024/07/02,10:00,Inbound Sales - Voice,21,00:00:01.825,100.00%,00:00:42,00:12:22,0
2024/07/02,11:00,Inbound Sales - Voice,18,00:00:01.621,100.00%,00:01:10,00:10:30,0
2024/07/02,12:00,Inbound Sales - Voice,23,00:00:10.179,90.91%,00:00:38,00:14:14,0
2024/07/02,13:00,Inbound Sales - Voice,28,00:00:05.410,92.86%,00:00:53,00:11:34,0
2024/07/02,14:00,Inbound Sales - Voice,25,00:00:01.545,100.00%,00:01:17,00:10:00,0
2024/07/02,15:00,Inbound Sales - Voice,24,00:00:02.885,95.83%,00:01:27,00:13:10,0
2024/07/02,16:00,Inbound Sales - Voice,31,00:00:01.564,100.00%,00:01:09,00:11:52,0
2024/07/02,17:00,Inbound Sales - Voice,32,00:01:05.926,68.97%,00:01:22,00:11:14,2
2024/07/02,18:00,Inbound Sales - Voice,20,00:01:48.750,50.00%,00:01:34,00:12:57,1
2024/07/02,19:00,Inbound Sales - Voice,30,00:01:12.375,48.00%,00:01:10,00:10:56,1
2024/07/02,20:00,Inbound Sales - Voice,27,00:06:31.409,6.25%,00:01:33,00:15:19,3
2024/07/02,21:00,Inbound Sales - Voice,15,00:02:42.562,50.00%,00:01:15,00:12:18,1
2024/07/02,22:00,Inbound Sales - Voice,3,00:00:01.485,100.00%,00:00:42,00:06:01,0
2024/07/02,23:00,Inbound Sales - Voice,8,00:01:00.888,75.00%,00:01:49,00:11:38,0
