DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2024/08/15,09:00,Inbound Sales - Voice,13,00:00:01.632,100.00%,00:00:38,00:11:36,0
2024/08/15,10:00,Inbound Sales - Voice,11,00:00:01.454,100.00%,00:00:47,00:09:36,0
2024/08/15,11:00,Inbound Sales - Voice,9,00:00:01.686,100.00%,00:02:00,00:11:37,0
2024/08/15,12:00,Inbound Sales - Voice,16,00:01:36.604,33.33%,00:01:19,00:16:28,3
2024/08/15,13:00,Inbound Sales - Voice,18,00:00:01.579,100.00%,00:01:08,00:09:04,0
2024/08/15,14:00,Inbound Sales - Voice,22,00:00:01.542,100.00%,00:01:13,00:11:47,0
2024/08/15,15:00,Inbound Sales - Voice,23,00:00:04.234,95.65%,00:00:59,00:08:52,0
2024/08/15,16:00,Inbound Sales - Voice,18,00:00:01.533,100.00%,00:01:10,00:06:58,0
2024/08/15,17:00,Inbound Sales - Voice,16,00:00:01.616,100.00%,00:01:06,00:07:18,0
2024/08/15,18:00,Inbound Sales - Voice,20,00:00:01.498,100.00%,00:01:08,00:07:45,0
2024/08/15,19:00,Inbound Sales - Voice,18,00:00:01.615,100.00%,00:00:37,00:06:27,0
2024/08/15,20:00,Inbound Sales - Voice,14,00:00:01.581,100.00%,00:01:16,00:09:09,0
2024/08/15,21:00,Inbound Sales - Voice,10,00:00:01.679,100.00%,00:00:32,00:13:54,0
2024/08/15,22:00,Inbound Sales - Voice,4,00:00:01.539,100.00%,00:01:38,00:12:07,0
2024/08/15,23:00,Inbound Sales - Voice,1,00:00:01.525,100.00%,,00:14:59,0
