DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/18,00:00,Early Returns - Voice,3,00:00:01.286,100.00%,00:01:05,00:19:53,0
2025/03/18,00:00,In Transit - Voice,2,00:00:01.385,100.00%,00:03:12,00:11:46,0
2025/03/18,00:00,Pre-Transit_Cancellations - Voice,3,00:00:11.870,100.00%,00:00:40,00:06:37,0
2025/03/18,08:00,Delivered - Voice,2,00:00:54.062,50.00%,00:02:57,00:07:46,0
2025/03/18,08:00,Early Returns - Voice,1,00:00:01.733,100.00%,00:01:50,00:20:03,0
2025/03/18,08:00,Pre Transit - Voice,2,00:00:01.429,100.00%,00:03:17,00:09:48,0
2025/03/18,08:00,Pre-Transit_Cancellations - Voice,2,00:00:16.507,100.00%,00:01:04,00:07:56,0
2025/03/18,09:00,Delivered - Voice,8,00:00:24.388,100.00%,00:01:25,00:12:06,0
2025/03/18,09:00,Early Returns - Voice,19,00:00:31.639,83.33%,00:02:03,00:15:15,1
2025/03/18,09:00,EOT Delivered - Voice,7,00:00:20.610,100.00%,00:01:12,00:12:24,0
2025/03/18,09:00,In Transit - Voice,6,00:00:17.332,83.33%,00:01:46,00:07:21,1
2025/03/18,09:00,Pre Transit - Voice,4,00:00:16.367,100.00%,00:01:36,00:05:41,0
2025/03/18,09:00,Pre-Transit_Cancellations - Voice,6,00:01:19.940,66.67%,00:07:39,00:14:00,0
2025/03/18,10:00,Delivered - Voice,11,00:01:34.679,50.00%,00:01:31,00:09:38,0
2025/03/18,10:00,Early Returns - Voice,12,00:01:11.913,83.33%,00:01:29,00:10:02,1
2025/03/18,10:00,EOT Delivered - Voice,11,00:01:09.745,88.89%,00:01:55,00:14:19,0
2025/03/18,10:00,In Transit - Voice,16,00:00:26.020,87.50%,00:01:44,00:16:06,2
2025/03/18,10:00,Pre Transit - Voice,1,00:00:01.303,100.00%,00:05:10,00:40:58,0
2025/03/18,10:00,Pre-Transit_Cancellations - Voice,5,00:00:24.751,80.00%,00:01:11,00:14:34,0
2025/03/18,11:00,Delivered - Voice,10,00:02:38.047,62.50%,00:01:17,00:11:02,0
2025/03/18,11:00,Early Returns - Voice,25,00:02:35.380,55.00%,00:02:34,00:11:04,3
2025/03/18,11:00,EOT Delivered - Voice,9,00:02:51.731,28.57%,00:01:37,00:09:08,1
2025/03/18,11:00,In Transit - Voice,16,00:01:59.076,62.50%,00:02:16,00:14:26,2
2025/03/18,11:00,Pre Transit - Voice,2,00:03:20.153,50.00%,00:01:39,00:05:43,0
2025/03/18,11:00,Pre-Transit_Cancellations - Voice,9,00:10:29.596,28.57%,00:02:36,00:10:07,2
2025/03/18,12:00,Delivered - Voice,20,00:02:47.712,58.82%,00:02:29,00:12:09,1
2025/03/18,12:00,Early Returns - Voice,24,00:03:21.013,64.71%,00:02:21,00:14:17,0
2025/03/18,12:00,EOT Delivered - Voice,11,00:03:17.352,50.00%,00:02:22,00:11:13,0
2025/03/18,12:00,In Transit - Voice,25,00:03:28.993,42.86%,00:02:05,00:12:12,4
2025/03/18,12:00,Pre Transit - Voice,9,00:02:53.189,44.44%,00:02:05,00:14:58,0
2025/03/18,12:00,Pre-Transit_Cancellations - Voice,22,00:03:06.913,61.11%,00:02:07,00:10:50,0
2025/03/18,13:00,Delivered - Voice,12,00:00:28.157,91.67%,00:02:06,00:15:46,0
2025/03/18,13:00,Early Returns - Voice,24,00:00:48.450,80.95%,00:02:12,00:17:34,1
2025/03/18,13:00,EOT Delivered - Voice,3,00:00:02.499,100.00%,00:01:49,00:05:42,0
2025/03/18,13:00,In Transit - Voice,9,00:01:11.729,44.44%,00:01:31,00:06:46,2
2025/03/18,13:00,Pre Transit - Voice,2,00:00:18.960,100.00%,00:01:18,00:08:04,0
2025/03/18,13:00,Pre-Transit_Cancellations - Voice,7,00:01:20.007,83.33%,00:01:40,00:07:16,0
2025/03/18,14:00,Delivered - Voice,21,00:01:37.164,56.25%,00:02:30,00:13:56,0
2025/03/18,14:00,Early Returns - Voice,16,00:02:22.055,60.00%,00:02:02,00:09:56,1
2025/03/18,14:00,EOT Delivered - Voice,5,00:02:00.424,60.00%,00:03:49,00:15:40,0
2025/03/18,14:00,In Transit - Voice,15,00:02:19.049,35.71%,00:02:22,00:14:31,1
2025/03/18,14:00,Pre Transit - Voice,5,00:04:02.031,20.00%,00:00:46,00:14:36,3
2025/03/18,14:00,Pre-Transit_Cancellations - Voice,5,00:01:56.207,40.00%,00:01:21,00:04:31,1
2025/03/18,15:00,Delivered - Voice,14,00:01:13.937,64.29%,00:01:48,00:14:08,0
2025/03/18,15:00,Early Returns - Voice,26,00:01:28.632,75.00%,00:01:48,00:17:57,0
2025/03/18,15:00,EOT Delivered - Voice,4,00:03:16.093,0.00%,00:03:00,00:10:56,0
2025/03/18,15:00,In Transit - Voice,12,00:01:47.603,58.33%,00:02:13,00:09:56,1
2025/03/18,15:00,Pre Transit - Voice,3,00:02:04.320,66.67%,00:04:23,00:18:01,0
2025/03/18,15:00,Pre-Transit_Cancellations - Voice,7,00:00:33.221,71.43%,00:01:56,00:05:07,0
2025/03/18,16:00,Delivered - Voice,9,00:00:01.483,100.00%,00:01:02,00:10:36,0
2025/03/18,16:00,Early Returns - Voice,26,00:00:01.664,100.00%,00:01:33,00:13:29,0
2025/03/18,16:00,EOT Delivered - Voice,1,00:00:01.481,100.00%,00:01:31,00:11:16,0
2025/03/18,16:00,In Transit - Voice,15,00:00:01.360,100.00%,00:01:22,00:10:04,0
2025/03/18,16:00,Pre Transit - Voice,2,00:00:01.459,100.00%,00:02:18,00:12:03,0
2025/03/18,16:00,Pre-Transit_Cancellations - Voice,5,00:00:02.045,100.00%,00:01:14,00:12:37,0
2025/03/18,17:00,Delivered - Voice,12,00:01:08.432,81.82%,00:01:28,00:13:12,0
2025/03/18,17:00,Early Returns - Voice,16,00:00:34.963,87.50%,00:01:31,00:12:54,0
2025/03/18,17:00,EOT Delivered - Voice,2,00:01:58.857,0.00%,00:01:52,00:18:49,0
2025/03/18,17:00,In Transit - Voice,22,00:00:50.773,72.73%,00:01:32,00:09:48,1
