DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/04/05,00:00,Early Returns - Voice,2,00:00:01.753,100.00%,00:00:32,00:04:26,0
2025/04/05,00:00,EOT Delivered - Voice,2,00:00:01.520,100.00%,00:00:42,00:05:03,0
2025/04/05,00:00,Pre-Transit_Cancellations - Voice,3,00:00:01.986,100.00%,00:00:26,00:11:23,0
2025/04/05,01:00,EOT Delivered - Voice,3,00:00:01.507,100.00%,00:00:19,00:04:02,0
2025/04/05,07:00,Delivered - Voice,1,00:00:00.423,100.00%,00:01:37,00:05:47,0
2025/04/05,07:00,In Transit - Voice,2,00:00:45.221,50.00%,00:02:58,00:11:40,0
2025/04/05,07:00,Pre-Transit_Cancellations - Voice,1,00:00:01.993,100.00%,00:00:22,00:10:09,0
2025/04/05,08:00,Early Returns - Voice,2,00:00:02.370,100.00%,00:01:05,00:10:35,0
2025/04/05,08:00,EOT Delivered - Voice,1,00:00:00.496,100.00%,00:02:22,00:05:12,0
2025/04/05,08:00,In Transit - Voice,4,00:00:02.734,100.00%,00:01:52,00:13:27,0
2025/04/05,08:00,Pre Transit - Voice,1,00:00:01.434,100.00%,00:01:30,00:03:19,0
2025/04/05,08:00,Pre-Transit_Cancellations - Voice,3,00:00:54.647,33.33%,00:01:09,00:03:56,1
2025/04/05,09:00,Delivered - Voice,4,00:00:46.266,100.00%,00:00:59,00:07:18,0
2025/04/05,09:00,Early Returns - Voice,8,00:00:01.697,100.00%,00:02:00,00:13:22,0
2025/04/05,09:00,EOT Delivered - Voice,1,00:00:01.512,100.00%,00:02:28,00:17:18,0
2025/04/05,09:00,In Transit - Voice,5,00:00:01.175,100.00%,00:02:51,00:18:32,0
2025/04/05,09:00,Pre Transit - Voice,2,00:00:08.990,50.00%,00:02:39,00:10:47,1
2025/04/05,09:00,Pre-Transit_Cancellations - Voice,7,00:00:31.355,85.71%,00:01:43,00:13:47,0
2025/04/05,10:00,Delivered - Voice,16,00:02:58.351,70.00%,00:02:16,00:14:59,0
2025/04/05,10:00,Early Returns - Voice,27,00:08:09.618,31.58%,00:01:46,00:09:48,3
2025/04/05,10:00,EOT Delivered - Voice,9,00:07:33.649,60.00%,00:03:33,00:11:28,1
2025/04/05,10:00,In Transit - Voice,9,00:02:22.248,66.67%,00:02:32,00:14:06,0
2025/04/05,10:00,Pre Transit - Voice,1,00:00:00.254,100.00%,00:01:49,00:04:39,0
2025/04/05,10:00,Pre-Transit_Cancellations - Voice,4,00:01:43.208,66.67%,00:01:39,00:06:37,0
2025/04/05,11:00,Delivered - Voice,20,00:04:43.912,41.67%,00:02:14,00:10:51,4
