DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/23,00:00,In Transit - Voice,1,00:00:01.495,100.00%,00:01:01,00:06:42,0
2025/06/23,01:00,EOT Delivered - Voice,1,00:00:01.589,100.00%,00:00:36,00:01:38,0
2025/06/23,01:00,In Transit - Voice,2,00:00:01.448,100.00%,00:00:57,00:07:06,0
2025/06/23,02:00,EOT Delivered - Voice,3,00:00:01.566,100.00%,00:00:21,00:18:19,0
2025/06/23,02:00,Pre-Transit_Cancellations - Voice,1,00:00:02.059,100.00%,00:00:16,00:03:48,0
2025/06/23,04:00,In Transit - Voice,1,00:00:01.428,100.00%,00:00:14,00:05:43,0
2025/06/23,05:00,Early Returns - Voice,1,00:00:01.803,100.00%,00:01:28,00:17:06,0
2025/06/23,06:00,Pre-Transit_Cancellations - Voice,2,00:00:02.081,100.00%,00:00:39,00:07:43,0
2025/06/23,07:00,Delivered - Voice,3,00:04:33.233,50.00%,00:00:22,00:08:25,0
2025/06/23,07:00,Early Returns - Voice,2,00:04:23.392,50.00%,00:02:16,00:13:45,0
2025/06/23,07:00,In Transit - Voice,1,00:08:02.172,0.00%,00:02:51,00:26:04,0
2025/06/23,07:00,Pre-Transit_Cancellations - Voice,2,00:07:03.797,100.00%,00:01:06,00:01:21,0
2025/06/23,08:00,Delivered - Voice,7,00:01:18.688,83.33%,00:01:45,00:15:37,0
2025/06/23,08:00,Early Returns - Voice,4,00:01:38.116,75.00%,00:01:34,00:20:05,0
2025/06/23,08:00,EOT Delivered - Voice,4,00:01:41.413,50.00%,00:02:44,00:18:24,0
2025/06/23,08:00,In Transit - Voice,8,00:01:34.330,75.00%,00:01:54,00:09:26,0
2025/06/23,08:00,Pre Transit - Voice,2,00:03:06.619,50.00%,00:01:57,00:11:01,0
2025/06/23,08:00,Pre-Transit_Cancellations - Voice,7,00:02:12.224,100.00%,00:01:59,00:06:52,0
