DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/02,00:00,Pre Transit - Voice,1,00:03:35.483,0.00%,00:02:21,00:07:00,0
2025/06/02,00:00,Pre-Transit_Cancellations - Voice,3,00:18:21.057,0.00%,00:00:46,00:12:34,1
2025/06/02,01:00,In Transit - Voice,1,00:00:01.350,100.00%,00:02:19,00:20:11,0
2025/06/02,01:00,Pre-Transit_Cancellations - Voice,1,00:00:01.984,100.00%,00:02:01,00:19:08,0
2025/06/02,03:00,In Transit - Voice,1,00:00:01.417,100.00%,00:00:12,00:04:43,0
2025/06/02,05:00,EOT Delivered - Voice,1,00:00:01.556,100.00%,00:03:28,00:11:48,0
2025/06/02,05:00,In Transit - Voice,1,00:00:01.393,100.00%,00:00:07,00:13:28,0
2025/06/02,05:00,Pre-Transit_Cancellations - Voice,1,00:00:02.076,100.00%,00:00:06,00:11:49,0
2025/06/02,06:00,Early Returns - Voice,1,00:00:01.798,100.00%,00:00:07,00:16:29,0
2025/06/02,06:00,In Transit - Voice,3,00:00:01.307,100.00%,00:00:34,00:14:23,0
2025/06/02,06:00,Pre-Transit_Cancellations - Voice,1,00:00:02.083,100.00%,00:01:04,00:10:52,0
2025/06/02,07:00,Delivered - Voice,1,00:00:01.504,100.00%,00:01:27,00:40:35,0
2025/06/02,07:00,Early Returns - Voice,6,00:00:01.694,100.00%,00:01:03,00:15:19,0
2025/06/02,07:00,In Transit - Voice,11,00:00:56.175,63.64%,00:01:35,00:07:42,3
2025/06/02,07:00,Pre Transit - Voice,1,00:00:01.474,100.00%,00:03:08,00:14:53,0
2025/06/02,07:00,Pre-Transit_Cancellations - Voice,4,00:02:19.548,50.00%,00:01:02,00:05:00,0
2025/06/02,08:00,Delivered - Voice,10,00:12:21.259,25.00%,00:02:32,00:16:59,2
2025/06/02,08:00,Early Returns - Voice,15,00:04:58.723,54.55%,00:01:46,00:17:43,1
2025/06/02,08:00,EOT Delivered - Voice,5,00:04:55.555,66.67%,00:01:56,00:19:23,0
2025/06/02,08:00,In Transit - Voice,22,00:09:15.355,29.41%,00:01:45,00:10:15,4
2025/06/02,08:00,Pre Transit - Voice,4,00:02:45.198,33.33%,00:00:20,00:21:04,1
2025/06/02,08:00,Pre-Transit_Cancellations - Voice,6,00:04:16.326,40.00%,00:01:49,00:10:39,0
2025/06/02,09:00,Delivered - Voice,10,00:06:41.888,83.33%,00:02:37,00:16:12,1
2025/06/02,09:00,Early Returns - Voice,28,00:03:02.963,47.62%,00:01:49,00:14:17,1
2025/06/02,09:00,EOT Delivered - Voice,8,00:01:56.485,66.67%,00:02:04,00:22:27,0
2025/06/02,09:00,In Transit - Voice,13,00:03:43.107,7.69%,00:02:03,00:15:05,1
2025/06/02,09:00,Pre Transit - Voice,9,00:07:35.866,16.67%,00:02:18,00:10:09,2
2025/06/02,09:00,Pre-Transit_Cancellations - Voice,10,00:06:39.442,37.50%,00:02:34,00:11:57,1
2025/06/02,10:00,Delivered - Voice,15,00:04:00.868,55.56%,00:01:32,00:17:12,0
2025/06/02,10:00,Early Returns - Voice,46,00:23:31.114,40.63%,00:02:02,00:17:40,5
2025/06/02,10:00,EOT Delivered - Voice,8,00:02:53.761,83.33%,00:01:54,00:10:41,0
2025/06/02,10:00,In Transit - Voice,46,00:30:42.512,10.81%,00:02:00,00:14:51,10
2025/06/02,10:00,Pre Transit - Voice,5,00:04:17.796,20.00%,00:03:39,00:08:46,4
2025/06/02,10:00,Pre-Transit_Cancellations - Voice,11,01:06:14.757,25.00%,00:02:06,00:21:46,2
2025/06/02,11:00,Delivered - Voice,24,00:19:32.379,26.67%,00:01:35,00:15:21,3
2025/06/02,11:00,Early Returns - Voice,36,00:22:56.339,19.05%,00:01:44,00:20:39,5
2025/06/02,11:00,EOT Delivered - Voice,18,00:07:42.163,33.33%,00:01:46,00:12:46,3
2025/06/02,11:00,In Transit - Voice,72,00:39:07.232,0.00%,00:02:07,00:15:16,20
2025/06/02,11:00,Pre Transit - Voice,13,00:27:32.731,0.00%,00:03:04,00:10:55,6
2025/06/02,11:00,Pre-Transit_Cancellations - Voice,11,00:37:31.609,22.22%,00:02:13,00:14:41,1
2025/06/02,12:00,Delivered - Voice,22,00:34:48.152,16.67%,00:02:20,00:13:31,4
2025/06/02,12:00,Early Returns - Voice,45,00:30:11.753,13.79%,00:01:55,00:21:28,12
2025/06/02,12:00,EOT Delivered - Voice,24,00:33:34.629,46.15%,00:02:19,00:26:55,3
2025/06/02,12:00,In Transit - Voice,68,00:14:59.281,0.00%,00:02:28,00:14:25,26
2025/06/02,12:00,Pre Transit - Voice,29,00:59:35.554,5.88%,00:02:23,00:08:52,5
2025/06/02,12:00,Pre-Transit_Cancellations - Voice,11,01:07:28.672,0.00%,00:02:30,00:22:35,2
2025/06/02,13:00,Delivered - Voice,54,00:32:58.436,28.13%,00:01:37,00:15:57,10
2025/06/02,13:00,Early Returns - Voice,69,00:26:09.115,39.53%,00:01:57,00:16:45,15
2025/06/02,13:00,EOT Delivered - Voice,11,00:13:43.407,28.57%,00:01:40,00:08:53,1
2025/06/02,13:00,In Transit - Voice,65,00:16:57.066,0.00%,00:01:57,00:12:06,22
2025/06/02,13:00,Pre Transit - Voice,21,00:13:39.721,15.38%,00:02:25,00:16:03,6
2025/06/02,13:00,Pre-Transit_Cancellations - Voice,15,00:47:20.322,30.00%,00:02:00,00:11:42,4
2025/06/02,14:00,Delivered - Voice,28,00:13:56.170,31.58%,00:01:16,00:17:01,8
2025/06/02,14:00,Early Returns - Voice,69,00:24:29.686,36.59%,00:01:58,00:18:34,14
2025/06/02,14:00,EOT Delivered - Voice,10,00:16:30.517,16.67%,00:02:29,00:15:06,3
2025/06/02,14:00,In Transit - Voice,58,00:27:57.124,5.26%,00:02:14,00:11:38,14
2025/06/02,14:00,Pre Transit - Voice,15,00:27:50.085,0.00%,00:02:34,00:22:05,4
2025/06/02,14:00,Pre-Transit_Cancellations - Voice,26,00:24:07.388,47.06%,00:02:19,00:13:24,6
2025/06/02,15:00,Delivered - Voice,61,00:13:55.874,47.22%,00:01:34,00:13:16,8
2025/06/02,15:00,Early Returns - Voice,77,00:23:53.671,26.09%,00:02:09,00:20:58,12
2025/06/02,15:00,EOT Delivered - Voice,15,00:08:11.776,12.50%,00:02:48,00:07:01,1
2025/06/02,15:00,In Transit - Voice,59,00:15:44.751,0.00%,00:01:58,00:11:01,20
2025/06/02,15:00,Pre Transit - Voice,18,00:33:41.549,16.67%,00:02:05,00:05:22,5
2025/06/02,15:00,Pre-Transit_Cancellations - Voice,18,00:18:53.789,35.71%,00:02:00,00:07:59,4
2025/06/02,16:00,Delivered - Voice,54,00:12:29.644,37.50%,00:01:31,00:16:12,7
2025/06/02,16:00,Early Returns - Voice,45,00:32:43.078,33.33%,00:01:30,00:15:32,7
2025/06/02,16:00,EOT Delivered - Voice,13,00:06:20.613,22.22%,00:01:28,00:17:29,2
2025/06/02,16:00,In Transit - Voice,74,00:14:37.529,2.13%,00:01:58,00:11:05,19
2025/06/02,16:00,Pre Transit - Voice,24,00:27:14.437,0.00%,00:01:46,00:08:48,4
2025/06/02,16:00,Pre-Transit_Cancellations - Voice,20,00:14:22.652,31.25%,00:01:46,00:07:28,3
2025/06/02,17:00,Delivered - Voice,33,00:03:21.161,43.48%,00:01:46,00:14:39,4
