DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/22,00:00,EOT Delivered - Voice,1,00:00:01.545,100.00%,00:02:10,00:05:41,0
2025/05/22,00:00,Pre-Transit_Cancellations - Voice,2,00:00:03.661,100.00%,00:02:58,00:05:45,0
2025/05/22,01:00,Pre Transit - Voice,1,00:00:01.296,100.00%,00:01:07,00:12:29,0
2025/05/22,01:00,Pre-Transit_Cancellations - Voice,1,00:02:16.462,0.00%,00:01:33,00:04:08,0
2025/05/22,02:00,Pre-Transit_Cancellations - Voice,1,00:00:01.987,100.00%,00:04:11,00:12:43,0
2025/05/22,03:00,Early Returns - Voice,3,00:00:11.336,100.00%,00:02:43,00:04:02,0
2025/05/22,04:00,Early Returns - Voice,1,00:00:01.698,100.00%,00:03:13,00:08:34,0
2025/05/22,04:00,EOT Delivered - Voice,1,00:00:01.452,100.00%,00:02:12,00:04:21,0
2025/05/22,05:00,In Transit - Voice,1,00:00:01.290,100.00%,00:03:48,00:13:31,0
2025/05/22,06:00,Early Returns - Voice,2,00:00:30.658,100.00%,00:02:11,00:15:16,0
2025/05/22,06:00,In Transit - Voice,1,00:00:01.242,100.00%,00:02:33,00:04:38,0
2025/05/22,06:00,Pre Transit - Voice,1,00:00:01.313,100.00%,00:03:43,00:03:53,0
2025/05/22,06:00,Pre-Transit_Cancellations - Voice,3,00:00:53.581,100.00%,00:02:03,00:17:46,0
2025/05/22,07:00,Delivered - Voice,1,00:00:01.393,100.00%,00:03:00,00:21:43,0
2025/05/22,07:00,Early Returns - Voice,1,00:00:01.615,100.00%,00:00:03,00:11:26,0
2025/05/22,07:00,In Transit - Voice,4,00:00:01.257,100.00%,00:01:21,00:07:25,0
2025/05/22,08:00,Delivered - Voice,9,00:00:47.768,100.00%,00:01:31,00:16:07,0
2025/05/22,08:00,Early Returns - Voice,11,00:01:12.922,88.89%,00:01:57,00:22:43,0
2025/05/22,08:00,EOT Delivered - Voice,3,00:00:28.815,100.00%,00:02:12,00:16:46,0
2025/05/22,08:00,In Transit - Voice,11,00:01:56.638,36.36%,00:02:07,00:12:10,3
2025/05/22,08:00,Pre Transit - Voice,4,00:04:54.252,33.33%,00:02:35,00:12:43,0
2025/05/22,08:00,Pre-Transit_Cancellations - Voice,6,00:02:28.383,80.00%,00:01:53,00:08:23,0
2025/05/22,09:00,Delivered - Voice,9,00:00:01.418,100.00%,00:01:50,00:17:54,0
2025/05/22,09:00,Early Returns - Voice,4,00:00:01.717,100.00%,00:01:18,00:28:39,0
2025/05/22,09:00,EOT Delivered - Voice,6,00:00:13.297,100.00%,00:01:49,00:12:53,0
2025/05/22,09:00,In Transit - Voice,8,00:00:01.316,100.00%,00:01:27,00:15:00,0
2025/05/22,09:00,Pre Transit - Voice,1,00:00:01.336,100.00%,00:02:56,00:16:48,0
2025/05/22,09:00,Pre-Transit_Cancellations - Voice,7,00:00:04.525,100.00%,00:01:55,00:10:53,0
2025/05/22,10:00,Delivered - Voice,14,00:01:39.329,71.43%,00:02:23,00:21:11,0
2025/05/22,10:00,Early Returns - Voice,15,00:01:30.506,84.62%,00:02:03,00:14:40,1
2025/05/22,10:00,EOT Delivered - Voice,9,00:03:26.831,50.00%,00:01:40,00:13:00,0
2025/05/22,10:00,In Transit - Voice,12,00:01:48.311,72.73%,00:01:59,00:10:24,0
2025/05/22,10:00,Pre-Transit_Cancellations - Voice,5,00:05:06.793,0.00%,00:01:39,00:19:09,0
2025/05/22,11:00,Delivered - Voice,11,00:01:56.798,54.55%,00:01:43,00:18:53,0
2025/05/22,11:00,Early Returns - Voice,28,00:02:31.676,57.14%,00:02:30,00:20:50,1
2025/05/22,11:00,EOT Delivered - Voice,12,00:03:57.292,60.00%,00:01:36,00:12:40,2
2025/05/22,11:00,In Transit - Voice,20,00:03:01.961,47.37%,00:02:44,00:14:39,5
2025/05/22,11:00,Pre Transit - Voice,3,00:03:49.822,0.00%,00:01:58,00:08:46,1
2025/05/22,11:00,Pre-Transit_Cancellations - Voice,8,00:02:53.928,57.14%,00:01:25,00:09:28,0
2025/05/22,12:00,Delivered - Voice,19,00:37:00.034,27.27%,00:02:08,00:16:37,0
2025/05/22,12:00,Early Returns - Voice,32,00:04:40.343,70.59%,00:02:03,00:15:01,0
2025/05/22,12:00,EOT Delivered - Voice,10,00:06:02.466,28.57%,00:01:49,00:21:37,1
2025/05/22,12:00,In Transit - Voice,17,00:21:03.138,12.50%,00:01:26,00:10:38,4
2025/05/22,12:00,Pre Transit - Voice,2,02:28:23.163,0.00%,00:03:03,00:03:37,0
2025/05/22,12:00,Pre-Transit_Cancellations - Voice,15,00:09:43.267,36.36%,00:02:29,00:09:22,3
2025/05/22,13:00,Delivered - Voice,19,00:28:06.410,66.67%,00:01:59,00:16:45,0
2025/05/22,13:00,Early Returns - Voice,18,00:04:48.310,41.67%,00:02:24,00:18:29,2
2025/05/22,13:00,EOT Delivered - Voice,12,00:05:53.889,42.86%,00:02:29,00:13:58,2
2025/05/22,13:00,In Transit - Voice,23,00:33:08.260,31.58%,00:01:42,00:12:19,6
2025/05/22,13:00,Pre Transit - Voice,7,00:32:57.744,20.00%,00:02:13,00:16:54,2
2025/05/22,13:00,Pre-Transit_Cancellations - Voice,29,00:28:23.468,28.57%,00:02:46,00:15:05,5
2025/05/22,14:00,Delivered - Voice,36,00:11:06.763,22.73%,00:01:24,00:08:03,6
2025/05/22,14:00,Early Returns - Voice,53,00:09:20.765,34.38%,00:01:42,00:18:07,9
2025/05/22,14:00,EOT Delivered - Voice,12,00:06:33.029,25.00%,00:01:34,00:05:04,4
2025/05/22,14:00,In Transit - Voice,35,00:26:37.960,0.00%,00:01:22,00:14:22,10
2025/05/22,14:00,Pre Transit - Voice,3,00:10:08.484,0.00%,00:02:04,00:05:39,0
2025/05/22,14:00,Pre-Transit_Cancellations - Voice,17,00:35:03.262,66.67%,00:01:47,00:12:27,0
2025/05/22,15:00,Delivered - Voice,41,00:15:31.172,37.50%,00:01:34,00:16:04,7
2025/05/22,15:00,Early Returns - Voice,63,00:11:12.394,37.84%,00:01:15,00:16:12,10
2025/05/22,15:00,EOT Delivered - Voice,9,00:10:04.799,60.00%,00:02:35,00:10:51,1
2025/05/22,15:00,In Transit - Voice,36,00:14:52.063,4.17%,00:02:26,00:08:40,11
2025/05/22,15:00,Pre Transit - Voice,10,00:38:16.856,0.00%,00:01:48,00:14:03,1
2025/05/22,15:00,Pre-Transit_Cancellations - Voice,14,00:14:08.629,22.22%,00:02:25,00:09:09,5
2025/05/22,16:00,Delivered - Voice,24,00:08:17.457,26.67%,00:02:12,00:17:39,6
2025/05/22,16:00,Early Returns - Voice,31,00:10:48.380,21.05%,00:01:43,00:14:27,5
2025/05/22,16:00,EOT Delivered - Voice,12,00:16:04.987,28.57%,00:01:59,00:09:23,1
2025/05/22,16:00,In Transit - Voice,42,00:07:32.039,20.69%,00:02:04,00:08:10,14
2025/05/22,16:00,Pre Transit - Voice,3,00:02:45.193,66.67%,00:03:37,00:31:53,1
2025/05/22,16:00,Pre-Transit_Cancellations - Voice,19,00:13:40.133,27.27%,00:03:25,00:10:01,3
2025/05/22,17:00,Delivered - Voice,23,00:20:13.298,66.67%,00:02:14,00:11:16,0
2025/05/22,17:00,Early Returns - Voice,17,00:01:32.441,80.00%,00:01:41,00:15:17,1
2025/05/22,17:00,EOT Delivered - Voice,8,00:30:35.561,83.33%,00:02:24,00:19:35,1
2025/05/22,17:00,In Transit - Voice,18,00:41:05.565,46.67%,00:02:03,00:07:34,1
2025/05/22,17:00,Pre Transit - Voice,5,00:03:29.964,40.00%,00:02:17,00:14:31,1
2025/05/22,17:00,Pre-Transit_Cancellations - Voice,10,00:15:37.585,50.00%,00:02:30,00:22:12,1
