DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/22,00:00,Delivered - Voice,4,00:07:44.611,25.00%,00:00:55,00:18:57,1
2025/06/22,00:00,Pre-Transit_Cancellations - Voice,2,00:03:17.343,50.00%,00:00:07,00:02:46,1
2025/06/22,01:00,Delivered - Voice,3,00:05:15.013,33.33%,00:00:42,00:39:49,2
2025/06/22,02:00,Pre-Transit_Cancellations - Voice,1,00:00:02.175,100.00%,00:00:46,00:07:55,0
2025/06/22,03:00,Pre-Transit_Cancellations - Voice,1,00:00:01.950,100.00%,00:00:18,00:08:10,0
2025/06/22,05:00,EOT Delivered - Voice,1,00:00:01.584,100.00%,00:00:30,00:17:56,0
2025/06/22,06:00,Early Returns - Voice,1,00:00:01.734,100.00%,00:04:48,00:45:05,0
2025/06/22,06:00,In Transit - Voice,1,00:00:01.492,100.00%,00:00:10,00:12:19,0
2025/06/22,06:00,Pre-Transit_Cancellations - Voice,2,00:00:02.271,100.00%,00:00:25,00:05:01,0
2025/06/22,07:00,Delivered - Voice,1,00:00:01.483,100.00%,00:04:22,00:21:15,0
2025/06/22,07:00,Early Returns - Voice,2,00:00:01.715,100.00%,00:01:40,00:19:27,0
2025/06/22,07:00,EOT Delivered - Voice,1,00:00:01.569,100.00%,00:01:59,00:24:57,0
2025/06/22,07:00,In Transit - Voice,1,00:00:01.450,100.00%,00:00:57,00:59:55,0
2025/06/22,08:00,Delivered - Voice,2,00:01:11.906,50.00%,00:01:24,00:09:03,0
2025/06/22,08:00,Early Returns - Voice,1,00:00:01.714,100.00%,00:00:30,00:09:50,0
2025/06/22,08:00,In Transit - Voice,3,00:03:04.118,33.33%,00:02:40,00:18:55,0
2025/06/22,08:00,Pre-Transit_Cancellations - Voice,5,00:00:29.262,100.00%,00:01:48,00:24:42,0
2025/06/22,09:00,Delivered - Voice,4,00:01:52.369,25.00%,00:00:57,00:07:12,0
2025/06/22,09:00,Early Returns - Voice,3,00:03:08.896,0.00%,00:02:04,00:25:12,0
2025/06/22,09:00,In Transit - Voice,6,00:00:16.097,100.00%,00:02:04,00:13:52,0
2025/06/22,09:00,Pre-Transit_Cancellations - Voice,3,00:00:36.742,66.67%,00:02:09,00:26:00,1
2025/06/22,10:00,Delivered - Voice,3,00:00:28.083,100.00%,00:01:56,00:15:24,0
2025/06/22,10:00,Early Returns - Voice,1,00:00:01.675,100.00%,00:01:50,00:39:16,0
2025/06/22,10:00,EOT Delivered - Voice,1,00:00:01.510,100.00%,00:00:18,00:11:28,0
