DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/21,00:00,Early Returns - Voice,1,00:00:10.555,100.00%,00:00:30,00:05:49,0
2025/03/21,00:00,In Transit - Voice,1,00:00:01.394,100.00%,00:01:25,00:03:02,0
2025/03/21,00:00,Pre-Transit_Cancellations - Voice,1,00:00:01.995,100.00%,00:00:27,00:02:08,0
2025/03/21,08:00,Early Returns - Voice,2,00:04:08.667,0.00%,00:00:30,00:02:29,0
2025/03/21,08:00,EOT Delivered - Voice,1,00:00:52.855,100.00%,00:00:51,00:10:35,0
2025/03/21,08:00,In Transit - Voice,1,00:00:43.216,100.00%,00:02:24,00:08:46,0
2025/03/21,08:00,Pre-Transit_Cancellations - Voice,3,00:02:31.658,33.33%,00:01:32,00:18:52,0
2025/03/21,09:00,Delivered - Voice,8,00:00:10.077,100.00%,00:01:43,00:13:06,0
2025/03/21,09:00,Early Returns - Voice,9,00:00:04.511,100.00%,00:01:55,00:17:20,0
2025/03/21,09:00,EOT Delivered - Voice,4,00:00:05.900,100.00%,00:02:46,00:17:32,0
2025/03/21,09:00,In Transit - Voice,7,00:00:09.668,100.00%,00:02:34,00:13:00,0
2025/03/21,09:00,Pre-Transit_Cancellations - Voice,4,00:00:02.040,100.00%,00:01:50,00:17:56,0
2025/03/21,10:00,Delivered - Voice,12,00:03:11.804,30.00%,00:02:12,00:20:03,1
2025/03/21,10:00,Early Returns - Voice,22,00:07:18.384,64.71%,00:01:45,00:11:29,0
2025/03/21,10:00,EOT Delivered - Voice,5,00:06:47.742,0.00%,00:03:23,00:25:19,0
2025/03/21,10:00,In Transit - Voice,14,00:03:35.978,30.77%,00:02:47,00:11:39,1
2025/03/21,10:00,Pre Transit - Voice,3,00:03:52.494,0.00%,00:02:32,00:09:41,0
2025/03/21,10:00,Pre-Transit_Cancellations - Voice,8,00:09:08.706,50.00%,00:04:01,00:13:30,0
2025/03/21,11:00,Delivered - Voice,12,00:04:01.913,10.00%,00:02:08,00:19:57,1
2025/03/21,11:00,Early Returns - Voice,30,00:06:54.039,28.57%,00:02:47,00:13:25,3
2025/03/21,11:00,EOT Delivered - Voice,15,00:03:42.685,0.00%,00:02:28,00:10:47,3
2025/03/21,11:00,In Transit - Voice,14,00:04:07.701,18.18%,00:02:24,00:11:20,3
2025/03/21,11:00,Pre Transit - Voice,6,00:13:28.529,0.00%,00:03:32,00:09:21,2
2025/03/21,11:00,Pre-Transit_Cancellations - Voice,19,00:05:36.396,38.46%,00:02:27,00:09:08,2
2025/03/21,12:00,Delivered - Voice,26,00:03:11.286,61.11%,00:02:11,00:13:38,0
2025/03/21,12:00,Early Returns - Voice,19,00:02:12.909,60.00%,00:02:27,00:14:24,0
2025/03/21,12:00,EOT Delivered - Voice,7,00:03:09.437,60.00%,00:04:58,00:19:27,0
2025/03/21,12:00,In Transit - Voice,24,00:03:31.604,25.00%,00:02:20,00:13:41,6
2025/03/21,12:00,Pre Transit - Voice,4,00:03:32.223,50.00%,00:01:20,00:13:11,1
2025/03/21,12:00,Pre-Transit_Cancellations - Voice,6,00:01:32.188,83.33%,00:02:29,00:09:30,0
2025/03/21,13:00,Delivered - Voice,13,00:00:31.741,92.31%,00:01:47,00:17:15,0
2025/03/21,13:00,Early Returns - Voice,30,00:00:35.543,85.19%,00:01:46,00:14:43,1
2025/03/21,13:00,EOT Delivered - Voice,3,00:00:09.115,100.00%,00:01:39,00:14:49,0
2025/03/21,13:00,In Transit - Voice,15,00:00:45.753,78.57%,00:02:14,00:13:04,1
2025/03/21,13:00,Pre Transit - Voice,3,00:00:06.967,100.00%,00:02:05,00:09:19,0
2025/03/21,13:00,Pre-Transit_Cancellations - Voice,7,00:01:44.927,83.33%,00:02:17,00:10:47,0
2025/03/21,14:00,Delivered - Voice,16,00:01:15.031,57.14%,00:01:53,00:14:52,0
2025/03/21,14:00,Early Returns - Voice,34,00:03:33.551,51.72%,00:02:25,00:15:54,1
2025/03/21,14:00,EOT Delivered - Voice,4,00:02:49.522,25.00%,00:02:59,00:13:28,0
2025/03/21,14:00,In Transit - Voice,15,00:01:09.336,53.33%,00:01:57,00:11:50,5
2025/03/21,14:00,Pre Transit - Voice,3,00:01:15.729,66.67%,00:02:00,00:13:07,0
2025/03/21,14:00,Pre-Transit_Cancellations - Voice,2,00:05:48.222,0.00%,00:00:39,00:03:46,1
2025/03/21,15:00,Delivered - Voice,15,00:03:57.183,18.18%,00:02:24,00:11:52,0
2025/03/21,15:00,Early Returns - Voice,24,00:02:41.896,60.00%,00:02:06,00:10:31,0
2025/03/21,15:00,EOT Delivered - Voice,11,00:02:53.204,66.67%,00:02:03,00:12:37,1
2025/03/21,15:00,In Transit - Voice,19,00:02:06.847,68.75%,00:02:14,00:09:59,0
2025/03/21,15:00,Pre Transit - Voice,4,00:04:58.937,0.00%,00:01:40,00:14:08,0
2025/03/21,15:00,Pre-Transit_Cancellations - Voice,8,00:03:24.272,33.33%,00:02:09,00:10:12,2
2025/03/21,16:00,Delivered - Voice,14,00:00:01.429,100.00%,00:01:53,00:17:06,0
2025/03/21,16:00,Early Returns - Voice,16,00:00:01.760,100.00%,00:01:57,00:16:12,0
2025/03/21,16:00,EOT Delivered - Voice,3,00:00:01.487,100.00%,00:02:01,00:16:14,0
2025/03/21,16:00,In Transit - Voice,11,00:00:01.359,100.00%,00:02:05,00:08:45,0
2025/03/21,16:00,Pre Transit - Voice,1,00:00:39.159,100.00%,00:01:26,00:09:16,0
2025/03/21,16:00,Pre-Transit_Cancellations - Voice,8,00:00:01.994,100.00%,00:02:28,00:11:59,0
2025/03/21,17:00,Delivered - Voice,10,00:01:04.420,87.50%,00:01:03,00:13:18,0
2025/03/21,17:00,Early Returns - Voice,19,00:00:40.647,77.78%,00:03:26,00:20:09,1
2025/03/21,17:00,EOT Delivered - Voice,2,00:00:45.551,100.00%,00:03:13,00:12:08,0
2025/03/21,17:00,In Transit - Voice,10,00:00:43.511,80.00%,00:01:46,00:17:26,0
2025/03/21,17:00,Pre Transit - Voice,1,00:01:40.903,,00:02:02,00:02:04,0
2025/03/21,17:00,Pre-Transit_Cancellations - Voice,9,00:01:20.027,75.00%,00:02:52,00:17:30,0
2025/03/21,18:00,Delivered - Voice,6,00:00:51.922,60.00%,00:01:52,00:11:38,0
2025/03/21,18:00,Early Returns - Voice,16,00:00:36.742,93.33%,00:02:16,00:17:48,0
2025/03/21,18:00,EOT Delivered - Voice,3,00:00:15.229,100.00%,00:04:24,00:19:19,0
