DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/28,00:00,Delivered - Voice,4,00:00:01.378,100.00%,00:01:47,00:17:23,0
2025/05/28,00:00,In Transit - Voice,3,00:00:01.303,100.00%,00:00:53,00:07:01,0
2025/05/28,00:00,Pre Transit - Voice,1,00:00:00.145,100.00%,00:01:21,00:37:38,0
2025/05/28,00:00,Pre-Transit_Cancellations - Voice,6,00:00:01.960,100.00%,00:02:11,00:12:01,0
2025/05/28,01:00,EOT Delivered - Voice,1,00:00:01.480,100.00%,00:01:56,00:14:11,0
2025/05/28,01:00,Pre-Transit_Cancellations - Voice,1,00:00:01.995,100.00%,00:02:23,00:34:18,0
2025/05/28,02:00,In Transit - Voice,1,00:00:01.273,100.00%,00:00:12,00:04:30,0
2025/05/28,02:00,Pre-Transit_Cancellations - Voice,1,00:00:01.908,100.00%,00:00:20,00:04:50,0
2025/05/28,03:00,In Transit - Voice,1,00:00:01.329,100.00%,00:01:26,00:08:54,0
2025/05/28,04:00,In Transit - Voice,2,00:00:01.275,100.00%,00:01:24,00:10:30,0
2025/05/28,04:00,Pre-Transit_Cancellations - Voice,1,00:00:01.926,100.00%,00:00:56,00:10:26,0
2025/05/28,06:00,Delivered - Voice,1,00:00:01.439,100.00%,00:02:43,00:09:59,0
2025/05/28,06:00,In Transit - Voice,2,00:00:01.321,100.00%,00:00:57,00:06:32,0
2025/05/28,06:00,Pre-Transit_Cancellations - Voice,1,00:00:01.933,100.00%,00:03:36,00:19:30,0
2025/05/28,07:00,Delivered - Voice,1,00:00:01.380,100.00%,00:01:39,00:01:40,0
2025/05/28,07:00,Early Returns - Voice,3,00:00:54.345,66.67%,00:02:08,00:07:20,0
2025/05/28,07:00,In Transit - Voice,6,00:00:01.264,100.00%,00:01:14,00:10:29,0
2025/05/28,07:00,Pre Transit - Voice,2,00:00:01.397,100.00%,00:01:05,00:11:37,0
2025/05/28,07:00,Pre-Transit_Cancellations - Voice,3,00:00:09.506,100.00%,00:01:13,00:09:51,0
2025/05/28,08:00,Delivered - Voice,6,00:00:01.053,100.00%,00:00:58,00:22:07,0
2025/05/28,08:00,Early Returns - Voice,6,00:00:01.711,100.00%,00:01:21,00:10:49,0
2025/05/28,08:00,EOT Delivered - Voice,1,00:00:01.424,100.00%,00:00:31,00:14:53,0
2025/05/28,08:00,In Transit - Voice,11,00:00:01.297,100.00%,00:01:09,00:11:10,0
2025/05/28,08:00,Pre Transit - Voice,2,00:00:01.357,100.00%,00:01:15,00:05:24,0
2025/05/28,08:00,Pre-Transit_Cancellations - Voice,8,00:00:01.731,100.00%,00:01:24,00:06:15,0
2025/05/28,09:00,Delivered - Voice,17,00:01:02.563,87.50%,00:01:15,00:13:52,0
2025/05/28,09:00,Early Returns - Voice,14,00:00:58.638,85.71%,00:01:48,00:17:10,0
2025/05/28,09:00,EOT Delivered - Voice,8,00:02:36.784,71.43%,00:01:22,00:22:54,1
2025/05/28,09:00,In Transit - Voice,27,00:01:05.146,80.77%,00:01:58,00:15:55,1
