DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/17,00:00,Early Returns - Voice,2,00:07:43.965,100.00%,00:03:10,00:03:10,0
2025/05/17,00:00,EOT Delivered - Voice,3,00:06:17.329,0.00%,00:03:17,00:03:17,0
2025/05/17,00:00,In Transit - Voice,1,00:00:01.243,100.00%,00:03:24,00:09:01,0
2025/05/17,00:00,Pre-Transit_Cancellations - Voice,5,00:00:57.937,100.00%,00:02:48,00:09:49,0
2025/05/17,01:00,Early Returns - Voice,1,00:00:01.646,100.00%,00:00:12,00:28:44,0
2025/05/17,01:00,EOT Delivered - Voice,3,00:06:18.080,0.00%,00:01:26,00:09:37,0
2025/05/17,01:00,In Transit - Voice,1,00:00:01.290,100.00%,00:00:08,00:04:39,0
2025/05/17,02:00,Early Returns - Voice,1,00:00:01.713,100.00%,00:03:14,00:18:26,0
2025/05/17,02:00,In Transit - Voice,1,00:00:01.330,100.00%,00:03:03,00:07:12,0
2025/05/17,02:00,Pre Transit - Voice,1,00:00:01.330,100.00%,00:00:25,00:02:47,0
2025/05/17,02:00,Pre-Transit_Cancellations - Voice,1,00:00:01.994,100.00%,00:01:34,00:06:06,0
2025/05/17,05:00,In Transit - Voice,1,00:00:01.312,100.00%,00:00:11,00:10:19,0
2025/05/17,06:00,Pre-Transit_Cancellations - Voice,1,00:00:01.993,100.00%,00:00:09,00:07:27,0
2025/05/17,07:00,Early Returns - Voice,3,00:00:01.664,100.00%,00:02:52,00:15:13,0
2025/05/17,07:00,EOT Delivered - Voice,3,00:00:13.771,66.67%,00:01:12,00:06:10,1
2025/05/17,07:00,In Transit - Voice,3,00:00:01.302,100.00%,00:01:59,00:08:16,0
2025/05/17,07:00,Pre-Transit_Cancellations - Voice,1,00:00:02.432,100.00%,00:03:01,00:13:03,0
2025/05/17,08:00,Delivered - Voice,5,00:01:39.366,100.00%,00:02:31,00:14:40,0
2025/05/17,08:00,Early Returns - Voice,6,00:01:23.010,100.00%,00:01:47,00:22:17,0
2025/05/17,08:00,EOT Delivered - Voice,3,00:02:04.875,66.67%,00:02:04,00:12:39,0
2025/05/17,08:00,In Transit - Voice,7,00:04:00.774,14.29%,00:01:52,00:05:43,1
2025/05/17,08:00,Pre-Transit_Cancellations - Voice,7,00:03:03.840,60.00%,00:01:53,00:09:11,0
2025/05/17,09:00,Delivered - Voice,8,00:02:30.193,83.33%,00:02:34,00:15:28,0
2025/05/17,09:00,Early Returns - Voice,10,00:04:15.310,66.67%,00:01:37,00:17:54,0
2025/05/17,09:00,EOT Delivered - Voice,4,00:06:22.066,25.00%,00:02:27,00:15:06,2
2025/05/17,09:00,In Transit - Voice,3,00:04:06.039,66.67%,00:01:28,00:17:48,1
2025/05/17,09:00,Pre Transit - Voice,1,00:10:20.227,0.00%,,,1
2025/05/17,09:00,Pre-Transit_Cancellations - Voice,16,00:24:15.384,40.00%,00:01:28,00:07:40,2
2025/05/17,10:00,Delivered - Voice,14,00:31:16.871,25.00%,00:02:23,00:21:39,1
2025/05/17,10:00,Early Returns - Voice,16,00:27:10.846,10.00%,00:01:45,00:19:28,3
2025/05/17,10:00,EOT Delivered - Voice,4,00:12:51.387,50.00%,00:02:46,00:20:15,0
2025/05/17,10:00,In Transit - Voice,12,00:08:10.166,20.00%,00:02:07,00:15:18,3
2025/05/17,10:00,Pre Transit - Voice,3,01:43:02.577,0.00%,00:02:42,00:08:12,0
2025/05/17,10:00,Pre-Transit_Cancellations - Voice,10,00:58:01.367,25.00%,00:04:15,00:17:51,6
2025/05/17,11:00,Delivered - Voice,15,00:08:56.915,50.00%,00:01:58,00:18:27,2
2025/05/17,11:00,Early Returns - Voice,28,00:29:57.155,35.29%,00:01:34,00:22:51,4
2025/05/17,11:00,EOT Delivered - Voice,6,00:10:11.289,50.00%,00:02:38,00:16:32,1
2025/05/17,11:00,In Transit - Voice,28,00:40:59.081,11.76%,00:01:25,00:12:33,8
2025/05/17,11:00,Pre Transit - Voice,6,00:53:37.609,0.00%,,,4
2025/05/17,11:00,Pre-Transit_Cancellations - Voice,14,01:02:10.046,30.00%,00:03:39,00:04:28,5
2025/05/17,12:00,Delivered - Voice,21,00:09:42.784,23.08%,00:01:57,00:15:21,5
2025/05/17,12:00,Early Returns - Voice,35,00:30:51.923,35.00%,00:01:57,00:14:10,4
2025/05/17,12:00,EOT Delivered - Voice,10,00:09:00.924,80.00%,00:01:47,00:13:49,0
2025/05/17,12:00,In Transit - Voice,25,00:46:50.797,0.00%,00:01:51,00:08:49,8
2025/05/17,12:00,Pre-Transit_Cancellations - Voice,14,00:41:28.723,18.18%,00:01:35,00:03:49,8
2025/05/17,13:00,Delivered - Voice,15,00:30:05.612,44.44%,00:01:16,00:08:36,1
2025/05/17,13:00,Early Returns - Voice,34,00:49:50.667,33.33%,00:01:52,00:10:32,8
2025/05/17,13:00,EOT Delivered - Voice,8,00:06:47.606,75.00%,00:01:30,00:08:59,1
2025/05/17,13:00,In Transit - Voice,31,00:51:16.938,5.26%,00:02:02,00:05:56,9
2025/05/17,13:00,Pre-Transit_Cancellations - Voice,7,01:12:33.847,16.67%,00:02:47,00:02:47,4
2025/05/17,14:00,Delivered - Voice,15,00:27:23.914,50.00%,00:01:23,00:11:37,1
2025/05/17,14:00,Early Returns - Voice,29,00:38:31.841,9.52%,00:01:23,00:13:45,10
2025/05/17,14:00,EOT Delivered - Voice,6,00:08:21.308,100.00%,00:03:01,00:05:46,0
2025/05/17,14:00,In Transit - Voice,20,00:33:14.714,0.00%,00:02:31,00:06:08,7
2025/05/17,14:00,Pre Transit - Voice,8,01:19:52.019,0.00%,00:02:04,00:08:21,0
2025/05/17,14:00,Pre-Transit_Cancellations - Voice,14,00:38:45.537,40.00%,00:02:54,00:17:22,5
2025/05/17,15:00,Delivered - Voice,15,00:25:21.762,44.44%,00:01:56,00:16:15,0
2025/05/17,15:00,Early Returns - Voice,30,00:32:47.501,44.44%,00:01:51,00:10:46,2
2025/05/17,15:00,EOT Delivered - Voice,5,00:09:17.841,0.00%,00:01:19,00:07:03,1
2025/05/17,15:00,In Transit - Voice,22,00:48:14.084,0.00%,00:02:26,00:13:26,7
2025/05/17,15:00,Pre Transit - Voice,5,00:21:51.649,0.00%,00:03:02,00:08:28,3
2025/05/17,15:00,Pre-Transit_Cancellations - Voice,17,00:54:38.734,60.00%,00:03:25,00:05:15,3
2025/05/17,16:00,Delivered - Voice,5,00:04:29.309,33.33%,00:01:28,00:18:09,1
2025/05/17,16:00,Early Returns - Voice,30,00:52:47.276,16.67%,00:01:16,00:11:38,5
2025/05/17,16:00,EOT Delivered - Voice,7,00:05:31.861,33.33%,00:01:48,00:21:17,1
2025/05/17,16:00,In Transit - Voice,18,00:29:53.903,9.09%,00:02:03,00:12:33,4
2025/05/17,16:00,Pre Transit - Voice,7,01:03:27.848,0.00%,00:02:51,00:06:16,1
