DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/25,00:00,Delivered - Voice,3,00:05:04.643,50.00%,00:00:51,00:28:00,0
2025/05/25,00:00,Early Returns - Voice,2,00:01:05.538,100.00%,00:00:51,00:13:26,0
2025/05/25,00:00,In Transit - Voice,2,00:06:54.612,0.00%,00:00:34,00:04:32,0
2025/05/25,00:00,Pre-Transit_Cancellations - Voice,4,00:01:12.153,75.00%,00:02:08,00:15:12,0
2025/05/25,01:00,Pre Transit - Voice,2,00:00:07.202,50.00%,00:00:20,00:10:33,1
2025/05/25,01:00,Pre-Transit_Cancellations - Voice,4,00:00:01.921,100.00%,00:01:53,00:08:35,0
2025/05/25,02:00,In Transit - Voice,1,00:00:01.297,100.00%,00:00:47,00:05:02,0
2025/05/25,02:00,Pre-Transit_Cancellations - Voice,1,00:00:01.943,100.00%,00:02:48,00:04:26,0
2025/05/25,03:00,In Transit - Voice,1,00:00:01.349,100.00%,00:02:14,00:09:31,0
2025/05/25,03:00,Pre-Transit_Cancellations - Voice,2,00:00:01.957,100.00%,00:02:39,00:10:09,0
2025/05/25,04:00,Pre-Transit_Cancellations - Voice,2,00:00:26.247,100.00%,00:01:48,00:10:46,0
2025/05/25,05:00,Early Returns - Voice,1,00:00:01.673,100.00%,00:06:46,00:15:35,0
2025/05/25,05:00,Pre-Transit_Cancellations - Voice,1,00:00:01.975,100.00%,00:02:55,00:09:40,0
2025/05/25,06:00,Early Returns - Voice,2,00:00:01.721,100.00%,00:03:37,00:08:40,0
2025/05/25,07:00,Early Returns - Voice,3,00:02:20.774,100.00%,00:02:35,00:13:54,0
2025/05/25,07:00,Pre-Transit_Cancellations - Voice,4,00:08:40.036,50.00%,00:01:17,00:09:47,0
2025/05/25,08:00,Delivered - Voice,1,00:00:01.378,100.00%,00:02:29,01:01:59,0
2025/05/25,08:00,EOT Delivered - Voice,2,00:00:35.461,100.00%,00:00:18,00:08:01,0
2025/05/25,08:00,In Transit - Voice,1,00:00:01.236,100.00%,00:01:16,00:17:17,0
2025/05/25,08:00,Pre Transit - Voice,1,00:00:01.318,100.00%,00:00:21,00:14:37,0
2025/05/25,08:00,Pre-Transit_Cancellations - Voice,5,00:00:38.783,100.00%,00:03:09,00:11:07,0
2025/05/25,09:00,Delivered - Voice,3,00:00:01.434,100.00%,00:02:01,00:14:19,0
2025/05/25,09:00,Early Returns - Voice,5,00:00:01.696,100.00%,00:01:35,00:19:26,0
2025/05/25,09:00,EOT Delivered - Voice,4,00:00:01.476,100.00%,00:02:35,00:28:16,0
2025/05/25,09:00,In Transit - Voice,3,00:00:01.283,100.00%,00:02:03,00:29:10,0
2025/05/25,09:00,Pre-Transit_Cancellations - Voice,5,00:00:01.930,100.00%,00:01:54,00:08:47,0
2025/05/25,10:00,Delivered - Voice,5,00:00:06.265,100.00%,00:01:44,00:13:46,0
2025/05/25,10:00,Early Returns - Voice,9,00:00:32.720,100.00%,00:01:37,00:17:32,0
2025/05/25,10:00,EOT Delivered - Voice,1,00:00:01.453,100.00%,00:02:46,00:16:34,0
2025/05/25,10:00,In Transit - Voice,6,00:00:43.592,83.33%,00:03:26,00:15:19,0
2025/05/25,10:00,Pre-Transit_Cancellations - Voice,12,00:00:50.640,72.73%,00:03:04,00:27:17,2
2025/05/25,11:00,Delivered - Voice,12,00:01:04.414,80.00%,00:02:06,00:19:57,1
2025/05/25,11:00,Early Returns - Voice,6,00:01:42.806,50.00%,00:01:46,00:15:19,0
2025/05/25,11:00,EOT Delivered - Voice,4,00:00:01.471,100.00%,00:03:06,00:28:18,0
2025/05/25,11:00,In Transit - Voice,11,00:00:41.502,90.00%,00:01:43,00:15:56,0
2025/05/25,11:00,Pre-Transit_Cancellations - Voice,12,00:00:18.822,100.00%,00:01:38,00:14:19,0
2025/05/25,12:00,Delivered - Voice,6,00:00:01.403,100.00%,00:01:39,00:12:26,0
2025/05/25,12:00,Early Returns - Voice,4,00:00:01.683,100.00%,00:02:41,00:32:31,0
2025/05/25,12:00,EOT Delivered - Voice,4,00:00:01.462,100.00%,00:01:25,00:16:05,0
2025/05/25,12:00,In Transit - Voice,10,00:00:01.268,100.00%,00:02:23,00:23:32,0
2025/05/25,12:00,Pre Transit - Voice,1,00:00:01.316,100.00%,00:06:03,00:18:57,0
2025/05/25,12:00,Pre-Transit_Cancellations - Voice,14,00:00:01.950,100.00%,00:02:25,00:10:31,0
2025/05/25,13:00,Delivered - Voice,9,00:01:00.174,87.50%,00:02:02,00:20:50,0
2025/05/25,13:00,Early Returns - Voice,11,00:00:23.614,81.82%,00:02:02,00:16:58,1
2025/05/25,13:00,EOT Delivered - Voice,1,00:00:01.456,100.00%,00:02:20,00:04:31,0
2025/05/25,13:00,In Transit - Voice,5,00:00:04.569,100.00%,00:03:20,00:23:42,0
2025/05/25,13:00,Pre-Transit_Cancellations - Voice,4,00:00:01.951,100.00%,00:02:29,00:06:53,0
2025/05/25,14:00,Delivered - Voice,10,00:01:26.810,75.00%,00:02:18,00:23:10,0
2025/05/25,14:00,Early Returns - Voice,14,00:00:35.863,92.31%,00:02:39,00:19:04,0
2025/05/25,14:00,EOT Delivered - Voice,8,00:00:06.181,100.00%,00:01:56,00:12:23,0
2025/05/25,14:00,In Transit - Voice,11,00:00:24.220,90.91%,00:01:56,00:19:14,1
2025/05/25,14:00,Pre Transit - Voice,1,00:00:01.332,100.00%,00:01:33,00:11:14,0
2025/05/25,14:00,Pre-Transit_Cancellations - Voice,11,00:00:41.907,81.82%,00:01:48,00:10:16,0
2025/05/25,15:00,Delivered - Voice,5,00:00:04.936,100.00%,00:01:49,00:18:35,0
2025/05/25,15:00,Early Returns - Voice,7,00:00:11.696,100.00%,00:01:35,00:14:12,0
2025/05/25,15:00,EOT Delivered - Voice,2,00:00:30.438,100.00%,00:01:56,00:23:14,0
2025/05/25,15:00,In Transit - Voice,8,00:00:01.281,100.00%,00:01:58,00:13:00,0
2025/05/25,15:00,Pre-Transit_Cancellations - Voice,9,00:00:02.273,100.00%,00:01:17,00:11:35,0
2025/05/25,16:00,Delivered - Voice,7,00:00:18.777,100.00%,00:00:57,00:10:30,0
2025/05/25,16:00,Early Returns - Voice,3,00:00:01.691,100.00%,00:01:52,00:15:11,0
2025/05/25,16:00,EOT Delivered - Voice,2,00:00:01.518,100.00%,00:01:19,00:15:29,0
2025/05/25,16:00,In Transit - Voice,4,00:00:01.290,100.00%,00:01:05,00:16:52,0
2025/05/25,16:00,Pre Transit - Voice,1,00:00:01.334,100.00%,00:01:30,00:09:01,0
2025/05/25,16:00,Pre-Transit_Cancellations - Voice,21,00:00:04.163,100.00%,00:01:46,00:07:16,0
2025/05/25,17:00,Delivered - Voice,7,00:00:01.403,100.00%,00:01:15,00:16:03,0
2025/05/25,17:00,Early Returns - Voice,13,00:00:01.684,100.00%,00:01:48,00:20:30,0
2025/05/25,17:00,EOT Delivered - Voice,3,00:00:01.501,100.00%,00:02:23,00:22:23,0
2025/05/25,17:00,In Transit - Voice,3,00:00:01.275,100.00%,00:01:49,00:28:46,0
2025/05/25,17:00,Pre Transit - Voice,2,00:00:01.367,100.00%,00:01:34,00:08:27,0
2025/05/25,17:00,Pre-Transit_Cancellations - Voice,7,00:00:01.948,100.00%,00:01:19,00:05:52,0
2025/05/25,18:00,Delivered - Voice,8,00:00:06.519,100.00%,00:00:53,00:20:48,0
2025/05/25,18:00,Early Returns - Voice,3,00:00:32.929,100.00%,00:00:58,00:22:02,0
2025/05/25,18:00,EOT Delivered - Voice,6,00:00:15.944,100.00%,00:02:24,00:09:41,0
2025/05/25,18:00,In Transit - Voice,7,00:00:46.148,71.43%,00:01:51,00:22:18,1
2025/05/25,18:00,Pre-Transit_Cancellations - Voice,11,00:00:39.328,81.82%,00:01:28,00:06:59,0
2025/05/25,19:00,Delivered - Voice,6,00:03:36.357,75.00%,00:02:12,00:12:45,0
2025/05/25,19:00,Early Returns - Voice,8,00:00:58.857,100.00%,00:01:34,00:19:19,0
2025/05/25,19:00,EOT Delivered - Voice,5,00:01:52.661,50.00%,00:06:01,00:13:07,2
2025/05/25,19:00,In Transit - Voice,6,00:02:41.172,50.00%,00:01:54,00:09:01,0
