DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/10,00:00,Inbound Sales - Voice,2,00:00:01.462,100.00%,00:00:24,00:27:18,0
2025/05/10,01:00,Inbound Sales - Voice,3,00:03:00.467,100.00%,00:00:37,00:04:45,0
2025/05/10,04:00,Inbound Sales - Voice,1,00:01:05.174,100.00%,00:00:28,00:10:26,0
2025/05/10,05:00,Inbound Sales - Voice,1,00:00:32.408,100.00%,00:00:07,00:33:40,0
2025/05/10,08:00,Inbound Sales - Voice,8,00:01:12.118,71.43%,00:01:17,00:08:42,0
2025/05/10,09:00,Inbound Sales - Voice,7,00:00:19.801,83.33%,00:00:52,00:32:45,0
2025/05/10,10:00,Inbound Sales - Voice,30,00:08:52.849,40.00%,00:00:18,00:16:27,6
2025/05/10,11:00,Inbound Sales - Voice,37,00:14:50.355,31.82%,00:00:43,00:12:29,6
2025/05/10,12:00,Inbound Sales - Voice,30,00:15:20.847,50.00%,00:01:02,00:11:23,2
2025/05/10,13:00,Inbound Sales - Voice,17,00:13:57.694,18.18%,00:00:49,00:11:21,0
2025/05/10,14:00,Inbound Sales - Voice,27,00:06:03.405,36.84%,00:01:08,00:10:14,6
2025/05/10,15:00,Inbound Sales - Voice,34,00:13:01.819,25.00%,00:02:15,00:17:15,6
2025/05/10,16:00,Inbound Sales - Voice,32,00:07:12.095,57.14%,00:01:59,00:14:14,2
2025/05/10,17:00,Inbound Sales - Voice,19,00:04:01.341,21.43%,00:02:08,00:19:33,4
2025/05/10,18:00,Inbound Sales - Voice,21,00:03:52.835,38.46%,00:02:51,00:14:07,1
2025/05/10,19:00,Inbound Sales - Voice,11,00:01:31.074,87.50%,00:02:47,00:09:33,0
2025/05/10,20:00,Inbound Sales - Voice,19,00:03:38.572,45.45%,00:02:10,00:17:18,3
2025/05/10,21:00,Inbound Sales - Voice,5,00:00:25.347,75.00%,00:04:39,00:21:46,0
2025/05/10,22:00,Inbound Sales - Voice,5,00:00:01.496,100.00%,00:01:29,00:19:29,0
2025/05/10,23:00,Inbound Sales - Voice,2,00:00:01.495,100.00%,00:01:06,00:12:21,0
