DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/17,00:00,Inbound Sales - Voice,1,00:02:49.863,0.00%,00:02:12,00:07:32,0
2025/03/17,08:00,Inbound Sales - Voice,1,00:00:01.359,100.00%,00:00:48,00:03:34,0
2025/03/17,09:00,Inbound Sales - Voice,7,00:00:01.515,100.00%,00:01:47,00:17:48,0
2025/03/17,10:00,Inbound Sales - Voice,20,00:00:20.908,75.00%,00:01:30,00:11:49,0
2025/03/17,11:00,Inbound Sales - Voice,23,00:00:06.502,91.30%,00:01:29,00:10:08,0
2025/03/17,12:00,Inbound Sales - Voice,40,00:02:55.997,23.33%,00:01:12,00:08:44,4
2025/03/17,13:00,Inbound Sales - Voice,19,00:00:01.639,100.00%,00:01:12,00:09:31,0
2025/03/17,14:00,Inbound Sales - Voice,16,00:00:01.555,100.00%,00:02:03,00:10:33,0
2025/03/17,15:00,Inbound Sales - Voice,21,00:01:48.258,52.94%,00:01:42,00:12:36,0
2025/03/17,16:00,Inbound Sales - Voice,20,00:00:11.676,94.74%,00:01:54,00:09:13,0
2025/03/17,17:00,Inbound Sales - Voice,15,00:00:05.994,93.33%,00:01:37,00:10:11,1
2025/03/17,18:00,Inbound Sales - Voice,21,00:00:46.424,63.16%,00:01:48,00:08:54,0
2025/03/17,19:00,Inbound Sales - Voice,15,00:00:03.780,93.33%,00:00:52,00:09:14,1
2025/03/17,20:00,Inbound Sales - Voice,10,00:00:11.486,80.00%,00:01:26,00:17:13,0
2025/03/17,21:00,Inbound Sales - Voice,7,00:00:01.517,100.00%,00:01:02,00:10:09,0
2025/03/17,22:00,Inbound Sales - Voice,7,00:00:20.026,71.43%,00:02:42,00:14:44,0
2025/03/17,23:00,Inbound Sales - Voice,1,00:00:01.597,100.00%,00:05:01,00:25:50,0
