DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/28,08:00,Inbound Sales - Voice,2,00:00:49.142,50.00%,00:01:59,00:03:16,0
2025/03/28,09:00,Inbound Sales - Voice,9,00:00:01.820,100.00%,00:02:40,00:09:49,0
2025/03/28,10:00,Inbound Sales - Voice,16,00:01:33.148,38.46%,00:01:18,00:14:46,1
2025/03/28,11:00,Inbound Sales - Voice,18,00:02:58.692,14.29%,00:01:38,00:11:49,3
2025/03/28,12:00,Inbound Sales - Voice,21,00:05:09.683,12.50%,00:01:19,00:10:41,4
2025/03/28,13:00,Inbound Sales - Voice,29,00:05:58.051,5.56%,00:01:22,00:09:30,3
2025/03/28,14:00,Inbound Sales - Voice,31,00:04:27.190,4.76%,00:02:43,00:14:41,4
2025/03/28,15:00,Inbound Sales - Voice,7,00:00:05.291,100.00%,00:00:50,00:12:39,0
2025/03/28,16:00,Inbound Sales - Voice,21,00:01:20.226,53.33%,00:01:17,00:08:30,1
2025/03/28,17:00,Inbound Sales - Voice,12,00:00:10.108,91.67%,00:01:16,00:13:43,0
2025/03/28,18:00,Inbound Sales - Voice,17,00:00:59.733,62.50%,00:01:38,00:13:14,1
2025/03/28,19:00,Inbound Sales - Voice,12,00:00:01.544,100.00%,00:02:03,00:13:55,0
2025/03/28,20:00,Inbound Sales - Voice,10,00:00:11.471,80.00%,00:01:07,00:11:52,1
2025/03/28,21:00,Inbound Sales - Voice,9,00:00:20.087,66.67%,00:01:33,00:05:16,0
2025/03/28,22:00,Inbound Sales - Voice,5,00:00:10.552,80.00%,00:01:02,00:11:56,0
2025/03/28,23:00,Inbound Sales - Voice,3,00:00:01.466,100.00%,00:01:07,00:13:33,0
