DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/29,00:00,Inbound Sales - Voice,2,00:00:01.433,100.00%,00:01:31,00:12:28,0
2025/03/29,01:00,Inbound Sales - Voice,2,00:00:02.192,100.00%,00:01:17,00:02:35,0
2025/03/29,08:00,Inbound Sales - Voice,5,00:01:26.263,75.00%,00:01:07,00:08:39,0
2025/03/29,09:00,Inbound Sales - Voice,8,00:00:01.483,100.00%,00:01:54,00:18:02,0
2025/03/29,10:00,Inbound Sales - Voice,9,00:00:05.109,88.89%,00:01:28,00:10:44,1
2025/03/29,11:00,Inbound Sales - Voice,16,00:02:14.733,71.43%,00:02:15,00:11:36,1
2025/03/29,12:00,Inbound Sales - Voice,12,00:01:15.533,63.64%,00:01:57,00:11:31,0
2025/03/29,13:00,Inbound Sales - Voice,29,00:00:51.434,68.00%,00:01:44,00:12:35,1
2025/03/29,14:00,Inbound Sales - Voice,26,00:01:28.474,57.14%,00:01:52,00:09:59,1
2025/03/29,15:00,Inbound Sales - Voice,20,00:00:03.507,95.00%,00:01:52,00:12:03,0
2025/03/29,16:00,Inbound Sales - Voice,11,00:00:01.965,100.00%,00:01:40,00:15:29,0
2025/03/29,17:00,Inbound Sales - Voice,12,00:00:01.541,100.00%,00:01:36,00:11:08,0
2025/03/29,18:00,Inbound Sales - Voice,12,00:00:01.522,100.00%,00:01:19,00:15:57,0
2025/03/29,19:00,Inbound Sales - Voice,8,00:00:01.542,100.00%,00:02:38,00:09:31,0
2025/03/29,20:00,Inbound Sales - Voice,13,00:00:28.253,61.54%,00:01:59,00:11:49,0
2025/03/29,21:00,Inbound Sales - Voice,8,00:00:01.527,100.00%,00:01:42,00:07:46,0
2025/03/29,22:00,Inbound Sales - Voice,4,00:00:12.332,75.00%,00:01:42,00:09:27,0
2025/03/29,23:00,Inbound Sales - Voice,5,00:00:01.550,100.00%,00:00:48,00:20:22,0
