DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/02/02,09:00,Inbound Sales - Voice,4,00:00:01.463,100.00%,00:01:52,00:16:11,0
2025/02/02,10:00,Inbound Sales - Voice,14,00:00:44.114,85.71%,00:01:43,00:17:03,1
2025/02/02,11:00,Inbound Sales - Voice,21,00:02:16.498,50.00%,00:02:06,00:13:36,1
2025/02/02,12:00,Inbound Sales - Voice,23,00:00:32.278,77.27%,00:01:26,00:10:58,3
2025/02/02,13:00,Inbound Sales - Voice,14,00:00:01.510,100.00%,00:02:10,00:11:31,0
2025/02/02,14:00,Inbound Sales - Voice,18,00:00:01.513,100.00%,00:02:53,00:12:47,0
2025/02/02,15:00,Inbound Sales - Voice,20,00:00:01.559,100.00%,00:02:16,00:13:34,0
2025/02/02,16:00,Inbound Sales - Voice,18,00:00:01.592,100.00%,00:01:45,00:10:28,0
2025/02/02,17:00,Inbound Sales - Voice,19,00:00:01.527,100.00%,00:01:53,00:08:58,0
2025/02/02,18:00,Inbound Sales - Voice,12,00:00:01.511,100.00%,00:01:38,00:16:00,0
2025/02/02,19:00,Inbound Sales - Voice,18,00:00:01.514,100.00%,00:01:28,00:11:25,0
2025/02/02,20:00,Inbound Sales - Voice,9,00:00:01.529,100.00%,00:02:41,00:08:59,0
2025/02/02,21:00,Inbound Sales - Voice,1,00:00:01.533,100.00%,00:00:41,00:11:45,0
2025/02/02,22:00,Inbound Sales - Voice,4,00:00:01.471,100.00%,00:01:02,00:09:34,0
2025/02/02,23:00,Inbound Sales - Voice,4,00:00:01.490,100.00%,00:02:31,00:17:18,0
