DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/04/02,00:00,Inbound Sales - Voice,2,00:00:01.361,100.00%,00:01:46,00:06:42,0
2025/04/02,08:00,Inbound Sales - Voice,5,00:02:24.777,0.00%,00:00:28,00:00:56,3
2025/04/02,09:00,Inbound Sales - Voice,12,00:00:08.464,91.67%,00:02:09,00:11:59,0
2025/04/02,10:00,Inbound Sales - Voice,16,00:00:20.371,75.00%,00:00:54,00:11:33,1
2025/04/02,11:00,Inbound Sales - Voice,15,00:00:25.897,83.33%,00:01:38,00:09:12,0
2025/04/02,12:00,Inbound Sales - Voice,50,00:06:42.403,0.00%,00:01:11,00:09:48,9
2025/04/02,13:00,Inbound Sales - Voice,32,00:03:37.709,11.11%,00:01:05,00:07:11,4
2025/04/02,14:00,Inbound Sales - Voice,25,00:04:15.295,6.25%,00:01:46,00:12:52,3
2025/04/02,15:00,Inbound Sales - Voice,13,00:01:36.919,66.67%,00:01:45,00:16:32,2
2025/04/02,16:00,Inbound Sales - Voice,16,00:00:14.194,93.33%,00:01:24,00:11:53,0
2025/04/02,17:00,Inbound Sales - Voice,14,00:00:01.563,100.00%,00:01:11,00:13:09,0
2025/04/02,18:00,Inbound Sales - Voice,22,00:01:36.614,44.44%,00:01:09,00:09:18,0
2025/04/02,19:00,Inbound Sales - Voice,32,00:01:40.506,23.08%,00:02:04,00:15:06,3
2025/04/02,20:00,Inbound Sales - Voice,13,00:01:09.663,50.00%,00:01:49,00:16:38,3
2025/04/02,21:00,Inbound Sales - Voice,10,00:00:19.513,70.00%,00:01:03,00:13:22,1
2025/04/02,22:00,Inbound Sales - Voice,8,00:01:37.034,57.14%,00:01:15,00:06:15,2
2025/04/02,23:00,Inbound Sales - Voice,4,00:00:01.593,100.00%,00:00:35,00:18:44,0
