DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/24,00:00,Inbound Sales - Voice,6,00:00:01.531,100.00%,00:01:15,00:09:26,0
2025/05/24,01:00,Inbound Sales - Voice,2,00:00:01.487,100.00%,00:00:49,00:11:48,0
2025/05/24,04:00,Inbound Sales - Voice,3,00:00:40.071,66.67%,00:01:07,00:05:58,0
2025/05/24,07:00,Inbound Sales - Voice,2,00:00:30.360,100.00%,00:02:55,00:16:56,0
2025/05/24,08:00,Inbound Sales - Voice,10,00:01:10.362,66.67%,00:01:49,00:16:21,0
2025/05/24,09:00,Inbound Sales - Voice,26,00:01:19.074,76.19%,00:01:11,00:18:09,0
2025/05/24,10:00,Inbound Sales - Voice,42,00:06:35.894,25.93%,00:01:19,00:15:56,7
2025/05/24,11:00,Inbound Sales - Voice,44,00:08:28.812,29.63%,00:01:07,00:14:41,7
2025/05/24,12:00,Inbound Sales - Voice,67,00:16:34.869,42.50%,00:00:43,00:08:24,10
2025/05/24,13:00,Inbound Sales - Voice,72,00:13:34.717,26.67%,00:01:32,00:17:10,9
2025/05/24,14:00,Inbound Sales - Voice,59,00:06:06.580,17.07%,00:01:42,00:13:22,14
2025/05/24,15:00,Inbound Sales - Voice,46,00:05:45.905,37.93%,00:01:51,00:16:40,6
2025/05/24,16:00,Inbound Sales - Voice,55,00:04:14.078,43.24%,00:01:30,00:10:08,5
2025/05/24,17:00,Inbound Sales - Voice,37,00:02:05.944,48.39%,00:01:10,00:14:32,2
2025/05/24,18:00,Inbound Sales - Voice,36,00:01:24.131,70.97%,00:01:38,00:17:45,0
2025/05/24,19:00,Inbound Sales - Voice,45,00:04:37.968,25.81%,00:01:18,00:10:27,11
2025/05/24,20:00,Inbound Sales - Voice,45,00:03:42.024,36.67%,00:01:15,00:14:31,1
2025/05/24,21:00,Inbound Sales - Voice,16,00:02:07.758,42.86%,00:01:30,00:11:45,5
2025/05/24,22:00,Inbound Sales - Voice,7,00:00:20.557,100.00%,00:00:42,00:07:06,0
2025/05/24,23:00,Inbound Sales - Voice,7,00:00:01.480,100.00%,00:01:04,00:05:56,0
