DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/04,01:00,Inbound Sales - Voice,1,00:00:01.495,100.00%,00:00:28,00:08:41,0
2025/05/04,07:00,Inbound Sales - Voice,1,00:00:19.355,100.00%,00:01:38,00:18:10,0
2025/05/04,08:00,Inbound Sales - Voice,2,00:00:26.141,100.00%,00:00:56,00:19:32,0
2025/05/04,09:00,Inbound Sales - Voice,8,00:00:58.540,87.50%,00:00:57,00:07:24,0
2025/05/04,10:00,Inbound Sales - Voice,14,00:02:19.982,63.64%,00:01:25,00:08:34,2
2025/05/04,11:00,Inbound Sales - Voice,19,00:01:59.132,41.67%,00:01:35,00:15:54,3
2025/05/04,12:00,Inbound Sales - Voice,24,00:10:08.781,14.29%,00:01:27,00:10:53,3
2025/05/04,13:00,Inbound Sales - Voice,18,00:09:32.517,14.29%,00:01:11,00:13:25,3
2025/05/04,14:00,Inbound Sales - Voice,29,00:09:28.942,31.58%,00:01:33,00:10:59,7
2025/05/04,15:00,Inbound Sales - Voice,40,00:05:18.862,52.17%,00:02:08,00:09:13,1
2025/05/04,16:00,Inbound Sales - Voice,24,00:05:03.166,41.18%,00:01:26,00:20:05,4
2025/05/04,17:00,Inbound Sales - Voice,24,00:09:16.439,29.41%,00:02:08,00:12:45,4
2025/05/04,18:00,Inbound Sales - Voice,25,00:05:53.880,46.67%,00:02:28,00:14:39,1
2025/05/04,19:00,Inbound Sales - Voice,8,00:00:02.861,100.00%,00:00:55,00:06:47,0
2025/05/04,20:00,Inbound Sales - Voice,6,00:01:02.572,80.00%,00:00:25,00:20:36,0
2025/05/04,21:00,Inbound Sales - Voice,9,00:04:02.324,28.57%,00:02:16,00:19:17,0
2025/05/04,22:00,Inbound Sales - Voice,9,00:01:01.882,100.00%,00:01:39,00:16:29,0
2025/05/04,23:00,Inbound Sales - Voice,4,00:00:01.525,100.00%,00:02:23,00:12:21,0
