DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/13,00:00,Inbound Sales - Voice,3,00:00:01.466,100.00%,00:01:04,00:07:38,0
2025/05/13,03:00,Inbound Sales - Voice,2,00:00:13.209,100.00%,00:01:03,00:01:27,0
2025/05/13,04:00,Inbound Sales - Voice,31,00:00:27.928,96.67%,00:01:48,00:07:31,1
2025/05/13,05:00,Inbound Sales - Voice,3,00:00:00.983,100.00%,00:00:29,00:06:19,0
2025/05/13,07:00,Inbound Sales - Voice,5,00:00:01.364,100.00%,00:00:44,00:15:31,0
2025/05/13,08:00,Inbound Sales - Voice,8,00:00:01.577,100.00%,00:01:45,00:08:47,0
2025/05/13,09:00,Inbound Sales - Voice,6,00:00:01.485,100.00%,00:01:38,00:15:37,0
2025/05/13,10:00,Inbound Sales - Voice,15,00:00:16.948,92.86%,00:01:33,00:10:36,0
2025/05/13,11:00,Inbound Sales - Voice,22,00:00:29.330,80.95%,00:01:44,00:11:27,2
2025/05/13,12:00,Inbound Sales - Voice,27,00:02:36.331,31.82%,00:01:52,00:11:07,2
2025/05/13,13:00,Inbound Sales - Voice,21,00:01:20.839,76.47%,00:01:52,00:17:36,1
2025/05/13,14:00,Inbound Sales - Voice,29,00:02:09.111,38.10%,00:01:43,00:11:12,4
2025/05/13,15:00,Inbound Sales - Voice,21,00:01:05.694,89.47%,00:02:44,00:15:03,1
2025/05/13,16:00,Inbound Sales - Voice,19,00:00:02.220,100.00%,00:01:32,00:07:30,0
2025/05/13,17:00,Inbound Sales - Voice,16,00:00:01.507,100.00%,00:01:07,00:09:55,0
2025/05/13,18:00,Inbound Sales - Voice,34,00:02:01.756,72.00%,00:01:26,00:09:53,1
2025/05/13,19:00,Inbound Sales - Voice,27,00:03:39.646,47.37%,00:01:51,00:17:57,3
2025/05/13,20:00,Inbound Sales - Voice,23,00:03:35.528,33.33%,00:02:30,00:14:22,4
2025/05/13,21:00,Inbound Sales - Voice,11,00:07:55.465,37.50%,00:01:09,00:16:03,3
2025/05/13,22:00,Inbound Sales - Voice,12,00:00:31.300,90.91%,00:01:02,00:07:22,0
2025/05/13,23:00,Inbound Sales - Voice,2,00:01:56.190,0.00%,00:04:04,00:18:46,0
