DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/04/11,01:00,Inbound Sales - Voice,1,00:00:01.562,100.00%,00:02:44,00:54:58,0
2025/04/11,02:00,Inbound Sales - Voice,2,01:19:18.201,0.00%,00:04:14,00:26:37,0
2025/04/11,03:00,Inbound Sales - Voice,3,00:28:25.801,0.00%,00:01:15,00:06:12,0
2025/04/11,07:00,Inbound Sales - Voice,2,00:00:01.547,100.00%,00:02:11,00:23:28,0
2025/04/11,08:00,Inbound Sales - Voice,2,00:00:33.190,50.00%,00:02:27,00:13:52,0
2025/04/11,09:00,Inbound Sales - Voice,9,00:00:01.676,100.00%,00:01:29,00:11:42,0
2025/04/11,10:00,Inbound Sales - Voice,10,00:01:47.835,22.22%,00:02:17,00:15:05,2
2025/04/11,11:00,Inbound Sales - Voice,16,00:00:18.070,87.50%,00:01:24,00:11:10,0
2025/04/11,12:00,Inbound Sales - Voice,21,00:00:14.602,89.47%,00:01:35,00:14:53,1
2025/04/11,13:00,Inbound Sales - Voice,11,00:00:01.531,100.00%,00:01:15,00:10:41,0
2025/04/11,14:00,Inbound Sales - Voice,28,00:00:31.190,65.38%,00:01:26,00:13:32,0
2025/04/11,15:00,Inbound Sales - Voice,18,00:00:01.623,100.00%,00:02:08,00:17:55,0
2025/04/11,16:00,Inbound Sales - Voice,15,00:00:01.617,100.00%,00:01:06,00:20:13,0
2025/04/11,17:00,Inbound Sales - Voice,16,00:00:01.627,100.00%,00:02:23,00:22:07,0
2025/04/11,18:00,Inbound Sales - Voice,7,00:00:01.517,100.00%,00:01:01,00:16:08,0
2025/04/11,19:00,Inbound Sales - Voice,8,00:00:01.631,100.00%,00:01:38,00:11:59,0
2025/04/11,20:00,Inbound Sales - Voice,7,00:00:45.529,100.00%,00:01:00,00:13:02,0
2025/04/11,21:00,Inbound Sales - Voice,4,00:00:01.545,100.00%,00:01:54,00:10:35,0
2025/04/11,22:00,Inbound Sales - Voice,3,00:00:23.895,66.67%,00:01:07,00:06:36,0
