DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/28,00:00,Inbound Sales - Voice,1,00:00:01.449,100.00%,,00:04:44,0
2025/05/28,01:00,Inbound Sales - Voice,2,00:00:55.416,50.00%,00:01:28,00:18:16,1
2025/05/28,02:00,Inbound Sales - Voice,1,00:00:08.815,,,,0
2025/05/28,03:00,Inbound Sales - Voice,33,00:01:16.214,50.00%,00:01:30,00:08:09,5
2025/05/28,04:00,Inbound Sales - Voice,5,00:00:06.134,80.00%,00:01:44,00:07:15,1
2025/05/28,05:00,Inbound Sales - Voice,1,00:00:28.417,100.00%,00:01:30,01:52:56,0
2025/05/28,07:00,Inbound Sales - Voice,6,00:00:01.464,100.00%,00:00:35,00:12:28,0
2025/05/28,08:00,Inbound Sales - Voice,4,00:00:01.560,100.00%,00:00:58,00:08:06,0
2025/05/28,09:00,Inbound Sales - Voice,13,00:00:06.583,100.00%,00:02:04,00:13:14,0
2025/05/28,10:00,Inbound Sales - Voice,15,00:00:19.487,100.00%,00:01:51,00:16:30,0
2025/05/28,11:00,Inbound Sales - Voice,16,00:00:34.294,92.86%,00:01:00,00:10:13,0
2025/05/28,12:00,Inbound Sales - Voice,28,00:01:45.613,29.17%,00:01:21,00:17:33,5
2025/05/28,13:00,Inbound Sales - Voice,20,00:01:15.268,58.82%,00:01:18,00:14:21,1
2025/05/28,14:00,Inbound Sales - Voice,37,00:01:55.098,61.29%,00:01:31,00:13:57,1
2025/05/28,15:00,Inbound Sales - Voice,34,00:01:40.951,69.23%,00:01:47,00:16:20,1
2025/05/28,16:00,Inbound Sales - Voice,23,00:00:24.300,95.45%,00:01:47,00:18:39,0
2025/05/28,17:00,Inbound Sales - Voice,43,00:00:32.524,89.47%,00:01:25,00:13:11,1
2025/05/28,18:00,Inbound Sales - Voice,26,00:00:28.156,84.62%,00:01:35,00:10:30,2
2025/05/28,19:00,Inbound Sales - Voice,23,00:01:38.067,60.00%,00:02:05,00:15:08,0
2025/05/28,20:00,Inbound Sales - Voice,10,00:00:32.067,88.89%,00:02:48,00:15:36,1
2025/05/28,21:00,Inbound Sales - Voice,18,00:02:38.070,42.86%,00:01:58,00:10:03,0
2025/05/28,22:00,Inbound Sales - Voice,8,00:00:16.806,62.50%,00:02:20,00:21:13,3
2025/05/28,23:00,Inbound Sales - Voice,7,00:00:46.061,71.43%,00:01:05,00:10:01,1
