DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/22,00:00,Inbound Sales - Voice,4,00:00:35.156,100.00%,00:01:12,00:07:17,0
2025/05/22,03:00,Inbound Sales - Voice,2,00:00:36.302,50.00%,00:01:22,00:10:33,1
2025/05/22,05:00,Inbound Sales - Voice,2,00:00:16.637,100.00%,00:01:52,00:04:34,0
2025/05/22,06:00,Inbound Sales - Voice,18,00:00:39.783,73.33%,00:02:27,00:06:35,1
2025/05/22,07:00,Inbound Sales - Voice,2,00:00:01.337,100.00%,00:01:11,00:16:34,0
2025/05/22,08:00,Inbound Sales - Voice,11,00:00:33.202,81.82%,00:01:18,00:11:41,0
2025/05/22,09:00,Inbound Sales - Voice,17,00:00:03.766,94.12%,00:00:54,00:12:23,1
2025/05/22,10:00,Inbound Sales - Voice,24,00:00:13.277,95.65%,00:01:20,00:09:53,0
2025/05/22,11:00,Inbound Sales - Voice,38,00:02:23.515,48.28%,00:01:34,00:13:17,6
2025/05/22,12:00,Inbound Sales - Voice,30,00:01:35.495,64.00%,00:01:16,00:12:40,1
2025/05/22,13:00,Inbound Sales - Voice,31,00:02:25.561,72.00%,00:02:05,00:12:34,2
2025/05/22,14:00,Inbound Sales - Voice,25,00:00:11.957,95.65%,00:01:24,00:10:45,0
2025/05/22,15:00,Inbound Sales - Voice,42,00:00:20.258,87.18%,00:01:04,00:10:46,1
2025/05/22,16:00,Inbound Sales - Voice,34,00:01:52.831,61.54%,00:01:57,00:14:55,3
2025/05/22,17:00,Inbound Sales - Voice,33,00:03:05.906,76.67%,00:01:45,00:14:00,1
2025/05/22,18:00,Inbound Sales - Voice,38,00:05:28.988,45.83%,00:02:45,00:16:26,3
2025/05/22,19:00,Inbound Sales - Voice,36,00:03:27.269,60.00%,00:02:55,00:16:07,3
2025/05/22,20:00,Inbound Sales - Voice,24,00:04:20.564,31.25%,00:02:11,00:15:47,4
2025/05/22,21:00,Inbound Sales - Voice,23,00:07:49.862,14.29%,00:04:19,00:11:03,3
2025/05/22,22:00,Inbound Sales - Voice,6,00:02:06.552,50.00%,00:02:17,00:10:48,1
2025/05/22,23:00,Inbound Sales - Voice,8,00:00:14.856,100.00%,00:00:47,00:12:04,0
