DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/01,00:00,Inbound Sales - Voice,5,00:00:30.201,100.00%,00:00:42,00:24:20,0
2025/05/01,02:00,Inbound Sales - Voice,1,00:01:00.216,100.00%,00:01:48,00:26:33,0
2025/05/01,07:00,Inbound Sales - Voice,1,00:00:01.540,100.00%,00:03:22,00:16:01,0
2025/05/01,08:00,Inbound Sales - Voice,2,00:00:01.542,100.00%,00:02:29,00:32:37,0
2025/05/01,09:00,Inbound Sales - Voice,9,00:00:01.545,100.00%,00:00:37,00:11:48,0
2025/05/01,10:00,Inbound Sales - Voice,13,00:00:01.503,100.00%,00:01:12,00:12:50,0
2025/05/01,11:00,Inbound Sales - Voice,20,00:00:23.062,84.21%,00:01:25,00:12:41,2
2025/05/01,12:00,Inbound Sales - Voice,29,00:01:21.020,75.00%,00:01:34,00:12:30,2
2025/05/01,13:00,Inbound Sales - Voice,36,00:02:59.916,47.83%,00:01:28,00:10:12,3
2025/05/01,14:00,Inbound Sales - Voice,29,00:03:33.743,36.36%,00:01:36,00:11:39,5
2025/05/01,15:00,Inbound Sales - Voice,22,00:01:40.283,57.89%,00:01:37,00:13:37,1
2025/05/01,16:00,Inbound Sales - Voice,17,00:00:25.070,94.12%,00:02:14,00:13:55,0
2025/05/01,17:00,Inbound Sales - Voice,22,00:00:12.463,100.00%,00:01:42,00:17:13,0
2025/05/01,18:00,Inbound Sales - Voice,13,00:02:10.860,60.00%,00:01:25,00:09:31,0
2025/05/01,19:00,Inbound Sales - Voice,11,00:02:34.017,33.33%,00:02:23,00:23:38,3
2025/05/01,20:00,Inbound Sales - Voice,13,00:01:20.293,90.00%,00:01:50,00:17:39,1
2025/05/01,21:00,Inbound Sales - Voice,11,00:03:36.701,44.44%,00:01:06,00:15:47,1
2025/05/01,22:00,Inbound Sales - Voice,2,00:00:01.543,100.00%,00:04:10,00:12:20,0
2025/05/01,23:00,Inbound Sales - Voice,2,00:00:01.547,100.00%,00:03:54,00:14:08,0
