DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/10,06:00,Inbound Sales - Voice,1,00:00:01.637,100.00%,00:00:04,00:03:18,0
2025/06/10,08:00,Inbound Sales - Voice,3,00:00:21.695,100.00%,00:01:29,00:20:13,0
2025/06/10,09:00,Inbound Sales - Voice,5,00:00:01.857,100.00%,00:00:21,00:20:30,0
2025/06/10,10:00,Inbound Sales - Voice,9,00:00:03.348,100.00%,00:00:41,00:13:51,0
2025/06/10,11:00,Inbound Sales - Voice,19,00:00:37.570,83.33%,00:01:31,00:15:24,1
2025/06/10,12:00,Inbound Sales - Voice,24,00:01:26.807,73.68%,00:02:02,00:21:43,1
2025/06/10,13:00,Inbound Sales - Voice,12,00:00:06.030,100.00%,00:02:39,00:15:28,0
2025/06/10,14:00,Inbound Sales - Voice,11,00:00:23.780,90.91%,00:02:02,00:19:53,0
2025/06/10,15:00,Inbound Sales - Voice,13,00:00:45.909,83.33%,00:01:24,00:14:00,2
2025/06/10,16:00,Inbound Sales - Voice,17,00:00:38.109,93.33%,00:02:24,00:13:38,1
2025/06/10,17:00,Inbound Sales - Voice,16,00:00:04.649,100.00%,00:01:20,00:13:36,0
2025/06/10,18:00,Inbound Sales - Voice,9,00:00:53.185,100.00%,00:02:14,00:11:37,0
2025/06/10,19:00,Inbound Sales - Voice,9,00:04:27.973,28.57%,00:01:54,00:24:13,1
2025/06/10,20:00,Inbound Sales - Voice,9,00:02:15.839,62.50%,00:02:14,00:18:07,0
2025/06/10,21:00,Inbound Sales - Voice,6,00:03:25.524,25.00%,00:02:29,00:09:01,0
2025/06/10,22:00,Inbound Sales - Voice,3,00:00:01.562,100.00%,00:02:06,00:12:13,0
2025/06/10,23:00,Inbound Sales - Voice,1,00:00:01.645,100.00%,00:00:17,00:00:54,0
