DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/17,00:00,Inbound Sales - Voice,2,00:00:02.126,100.00%,00:01:44,00:25:52,0
2025/06/17,01:00,Inbound Sales - Voice,1,00:00:01.500,100.00%,00:02:06,00:13:57,0
2025/06/17,02:00,Inbound Sales - Voice,1,00:00:01.561,100.00%,00:01:35,00:03:11,0
2025/06/17,06:00,Inbound Sales - Voice,2,00:00:02.298,100.00%,00:01:35,00:07:06,0
2025/06/17,07:00,Inbound Sales - Voice,3,00:04:48.543,0.00%,00:01:26,00:18:13,1
2025/06/17,08:00,Inbound Sales - Voice,10,00:14:42.929,16.67%,00:00:25,00:09:24,0
2025/06/17,09:00,Inbound Sales - Voice,7,00:00:48.015,100.00%,00:01:19,00:05:55,0
2025/06/17,10:00,Inbound Sales - Voice,25,00:05:32.939,47.06%,00:01:21,00:13:26,2
2025/06/17,11:00,Inbound Sales - Voice,30,00:02:37.875,50.00%,00:01:39,00:12:45,6
2025/06/17,12:00,Inbound Sales - Voice,26,00:10:28.022,47.06%,00:01:34,00:11:21,0
2025/06/17,13:00,Inbound Sales - Voice,40,00:13:47.201,23.08%,00:01:07,00:14:29,6
2025/06/17,14:00,Inbound Sales - Voice,22,00:02:54.516,28.57%,00:01:37,00:17:44,0
2025/06/17,15:00,Inbound Sales - Voice,21,00:02:27.935,50.00%,00:01:22,00:12:42,3
2025/06/17,16:00,Inbound Sales - Voice,21,00:08:15.065,25.00%,00:01:34,00:16:30,2
2025/06/17,17:00,Inbound Sales - Voice,22,00:02:02.974,44.44%,00:01:20,00:16:34,5
2025/06/17,18:00,Inbound Sales - Voice,16,00:01:12.534,71.43%,00:01:45,00:13:41,3
2025/06/17,19:00,Inbound Sales - Voice,20,00:01:52.816,47.06%,00:01:25,00:17:36,2
2025/06/17,20:00,Inbound Sales - Voice,21,00:03:55.367,20.00%,00:01:20,00:14:35,3
2025/06/17,21:00,Inbound Sales - Voice,17,00:02:35.308,36.36%,00:01:36,00:24:43,1
2025/06/17,22:00,Inbound Sales - Voice,7,00:01:31.616,33.33%,00:01:37,00:17:56,0
2025/06/17,23:00,Inbound Sales - Voice,3,00:00:25.830,100.00%,00:01:34,00:18:51,0
