DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/18,04:00,Inbound Sales - Voice,13,00:00:22.657,63.64%,00:01:22,00:05:32,3
2025/05/18,05:00,Inbound Sales - Voice,3,00:00:26.910,33.33%,00:00:12,00:02:42,2
2025/05/18,06:00,Inbound Sales - Voice,6,00:00:35.868,100.00%,00:00:51,00:10:28,0
2025/05/18,07:00,Inbound Sales - Voice,7,00:00:30.065,100.00%,00:01:35,00:24:47,0
2025/05/18,08:00,Inbound Sales - Voice,5,00:01:53.109,100.00%,00:02:04,00:08:15,0
2025/05/18,09:00,Inbound Sales - Voice,9,00:00:29.781,77.78%,00:02:08,00:12:23,2
2025/05/18,10:00,Inbound Sales - Voice,23,00:07:03.477,43.75%,00:01:31,00:11:49,2
2025/05/18,11:00,Inbound Sales - Voice,30,00:04:07.393,34.78%,00:02:05,00:15:16,8
2025/05/18,12:00,Inbound Sales - Voice,54,00:14:56.165,42.42%,00:01:47,00:11:28,8
2025/05/18,13:00,Inbound Sales - Voice,39,00:16:17.513,40.00%,00:01:11,00:10:24,4
2025/05/18,14:00,Inbound Sales - Voice,36,00:05:47.044,14.81%,00:01:30,00:10:20,12
2025/05/18,15:00,Inbound Sales - Voice,47,00:04:09.594,35.71%,00:02:05,00:15:43,5
2025/05/18,16:00,Inbound Sales - Voice,43,00:05:12.044,40.00%,00:01:53,00:13:39,4
2025/05/18,17:00,Inbound Sales - Voice,29,00:02:02.386,66.67%,00:02:23,00:11:06,2
2025/05/18,18:00,Inbound Sales - Voice,27,00:03:05.975,55.00%,00:02:12,00:11:49,1
2025/05/18,19:00,Inbound Sales - Voice,16,00:03:20.865,66.67%,00:02:38,00:13:59,2
2025/05/18,20:00,Inbound Sales - Voice,11,00:01:46.913,77.78%,00:01:20,00:10:00,0
2025/05/18,21:00,Inbound Sales - Voice,8,00:00:01.494,100.00%,00:01:45,00:06:42,0
2025/05/18,22:00,Inbound Sales - Voice,15,00:01:32.759,75.00%,00:01:26,00:14:03,1
2025/05/18,23:00,Inbound Sales - Voice,8,00:01:00.161,85.71%,00:00:40,00:12:22,0
