DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/06/07,00:00,Inbound Sales - Voice,1,00:11:06.980,0.00%,00:01:39,00:03:26,0
2025/06/07,01:00,Inbound Sales - Voice,1,00:00:01.647,100.00%,00:03:36,00:11:55,0
2025/06/07,05:00,Inbound Sales - Voice,1,00:00:01.622,100.00%,00:01:56,00:03:49,0
2025/06/07,07:00,Inbound Sales - Voice,2,00:00:01.639,100.00%,00:01:44,00:19:09,0
2025/06/07,08:00,Inbound Sales - Voice,11,00:01:34.004,100.00%,00:01:20,00:06:15,0
2025/06/07,09:00,Inbound Sales - Voice,17,00:00:12.431,100.00%,00:01:05,00:08:19,0
2025/06/07,10:00,Inbound Sales - Voice,11,00:00:32.513,88.89%,00:01:37,00:27:45,0
2025/06/07,11:00,Inbound Sales - Voice,14,00:00:37.209,92.31%,00:01:16,00:14:25,0
2025/06/07,12:00,Inbound Sales - Voice,12,00:00:16.905,91.67%,00:01:39,00:14:03,0
2025/06/07,13:00,Inbound Sales - Voice,10,00:00:17.866,88.89%,00:01:19,00:15:54,0
2025/06/07,14:00,Inbound Sales - Voice,22,00:00:18.466,95.45%,00:01:43,00:16:33,0
2025/06/07,15:00,Inbound Sales - Voice,17,00:00:55.418,81.25%,00:01:39,00:15:30,1
2025/06/07,16:00,Inbound Sales - Voice,14,00:00:08.060,100.00%,00:02:24,00:14:37,0
2025/06/07,17:00,Inbound Sales - Voice,11,00:00:01.742,100.00%,00:01:57,00:09:40,0
2025/06/07,18:00,Inbound Sales - Voice,11,00:00:01.543,100.00%,00:01:50,00:17:32,0
2025/06/07,19:00,Inbound Sales - Voice,19,00:00:12.003,94.74%,00:01:20,00:11:47,0
2025/06/07,20:00,Inbound Sales - Voice,13,00:00:01.974,100.00%,00:02:17,00:15:44,0
2025/06/07,21:00,Inbound Sales - Voice,6,00:00:01.812,100.00%,00:00:29,00:09:58,0
2025/06/07,22:00,Inbound Sales - Voice,4,00:00:02.236,100.00%,00:02:32,00:11:58,0
2025/06/07,23:00,Inbound Sales - Voice,2,00:00:01.622,100.00%,00:00:56,00:04:00,0
