DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/03/07,09:00,Inbound Sales - Voice,26,00:14:26.051,0.00%,00:01:35,00:16:46,3
2025/03/07,10:00,Inbound Sales - Voice,31,00:05:18.370,0.00%,00:01:05,00:10:03,4
2025/03/07,11:00,Inbound Sales - Voice,27,00:06:32.953,11.76%,00:01:09,00:11:39,1
2025/03/07,12:00,Inbound Sales - Voice,37,00:06:23.710,4.17%,00:01:20,00:09:36,9
2025/03/07,13:00,Inbound Sales - Voice,17,00:01:06.657,25.00%,00:01:38,00:11:26,0
2025/03/07,14:00,Inbound Sales - Voice,34,00:06:56.890,7.69%,00:01:10,00:08:41,10
2025/03/07,15:00,Inbound Sales - Voice,31,00:01:44.514,4.17%,00:01:16,00:14:21,1
2025/03/07,16:00,Inbound Sales - Voice,16,00:01:05.251,53.85%,00:02:02,00:13:07,0
2025/03/07,17:00,Inbound Sales - Voice,19,00:01:05.354,58.82%,00:02:08,00:15:36,0
2025/03/07,18:00,Inbound Sales - Voice,11,00:00:24.349,54.55%,00:02:08,00:12:24,0
2025/03/07,19:00,Inbound Sales - Voice,20,00:00:35.100,63.16%,00:01:35,00:08:26,0
2025/03/07,20:00,Inbound Sales - Voice,11,00:00:38.061,80.00%,00:01:23,00:14:50,0
2025/03/07,21:00,Inbound Sales - Voice,10,00:00:01.556,100.00%,00:02:18,00:13:05,0
2025/03/07,22:00,Inbound Sales - Voice,2,00:00:01.558,100.00%,00:00:09,00:16:47,0
2025/03/07,23:00,Inbound Sales - Voice,3,00:00:01.560,100.00%,00:00:36,00:04:58,0
