DATE,HOUR,SKILL,CALLS,Average QUEUE WAIT TIME,SERVICE LEVEL (%rec),Average AFTER CALL WORK TIME,Average HANDLE TIME,ABANDONED count
2025/05/19,00:00,Inbound Sales - Voice,2,00:00:01.495,100.00%,00:02:55,00:08:47,0
2025/05/19,07:00,Inbound Sales - Voice,1,00:00:01.465,100.00%,00:00:32,00:27:37,0
2025/05/19,08:00,Inbound Sales - Voice,4,00:00:12.287,100.00%,00:01:56,00:21:22,0
2025/05/19,09:00,Inbound Sales - Voice,9,00:00:01.518,100.00%,00:01:21,00:10:43,0
2025/05/19,10:00,Inbound Sales - Voice,14,00:00:16.625,92.86%,00:01:13,00:10:16,0
2025/05/19,11:00,Inbound Sales - Voice,24,00:00:20.466,95.83%,00:01:43,00:13:00,0
2025/05/19,12:00,Inbound Sales - Voice,34,00:05:34.028,25.93%,00:01:42,00:09:14,4
2025/05/19,13:00,Inbound Sales - Voice,45,00:04:14.257,34.29%,00:01:27,00:09:58,7
2025/05/19,14:00,Inbound Sales - Voice,33,00:00:47.414,76.67%,00:01:34,00:12:14,1
2025/05/19,15:00,Inbound Sales - Voice,37,00:00:09.698,97.30%,00:01:35,00:13:33,0
2025/05/19,16:00,Inbound Sales - Voice,25,00:00:01.589,100.00%,00:01:03,00:08:05,0
2025/05/19,17:00,Inbound Sales - Voice,23,00:00:01.508,100.00%,00:00:59,00:09:04,0
2025/05/19,18:00,Inbound Sales - Voice,24,00:00:05.565,95.83%,00:01:32,00:12:59,1
2025/05/19,19:00,Inbound Sales - Voice,21,00:01:19.390,75.00%,00:02:21,00:14:13,1
2025/05/19,20:00,Inbound Sales - Voice,14,00:02:09.483,50.00%,00:02:14,00:18:13,3
2025/05/19,21:00,Inbound Sales - Voice,11,00:01:11.139,60.00%,00:01:27,00:14:07,0
2025/05/19,22:00,Inbound Sales - Voice,11,00:00:09.640,100.00%,00:01:03,00:17:49,0
2025/05/19,23:00,Inbound Sales - Voice,6,00:00:08.452,100.00%,00:00:45,00:15:48,0
